"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area","fate","plot.side"
"202","POGR",112,"2846","UMBS",36.5,"L","OD","7/12/2018","","A01E","A","A01",45.5636288,-84.7284186,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.67341969800237,"Populus",15.89,153.710639001258,"kill","E"
"203","POGR",112,"2785","UMBS",36.7,"L","OD","7/12/2018","In NE veg plot","A01E","A","A01",45.5637211,-84.7282257,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.79442760078807,"Populus",15.89,155.633454576522,"kill","E"
"204","POGR",112,"2811","UMBS",36.9,"L","OD","7/12/2018","","A01E","A","A01",45.5636184,-84.7283095,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.91627922347789,"Populus",15.89,157.569676861064,"kill","E"
"205","POGR",112,"2820","UMBS",38.2,"L","OD","7/12/2018","","A01E","A","A01",45.5635891,-84.7282955,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.7289671306006,"Populus",15.89,170.483287705243,"kill","E"
"206","QURU",112,"2782","UMBS",38.2,"L","OD","7/12/2018","2781 - 2782 share base","A01E","A","A01",45.5637461,-84.7281962,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",9.61929913603916,"Quercus",14.2,136.594047731756,"live","E"
"207","POGR",112,"2798","UMBS",39.5,"L","OD","7/12/2018","","A01E","A","A01",45.5636715,-84.728212,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.5776963936228,"Populus",15.89,183.969595694667,"live","E"
"208","POGR",112,"2773","UMBS",41.6,"L","OD","7/12/2018","","A01E","A","A01",45.5637089,-84.7283458,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.0257005934955,"Populus",15.89,206.978382430644,"live","E"
"209","QURU",112,"2781","UMBS",42.6,"L","OD","7/12/2018","2781 - 2782 share base","A01E","A","A01",45.5637831,-84.7283018,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",11.2728104390978,"Quercus",14.2,160.073908235189,"live","E"
"210","POGR",112,"2817","UMBS",43.8,"L","OD","7/12/2018","","A01E","A","A01",45.5635542,-84.7282257,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.6459438756723,"Populus",15.89,232.724048184432,"live","E"
"211","POGR",112,"2872","UMBS",50.5,"L","OD","7/14/2018","","A01E","A","A01",45.5637501,-84.7282056,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",20.2465788594659,"Populus",15.89,321.718138076912,"live","E"
"212","POGR",112,"2863","UMBS",56.1,"L","OD","7/12/2018","","A01E","A","A01",45.5637122,-84.728406,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",25.7190115521055,"Populus",15.89,408.675093562956,"live","E"
"213","POGR",122,"3116","UMBS",53.8,"L","OD","07/13/2018","reading taken below DBH","A02E","A","A02",45.5641375,-84.7276114,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",23.3826345084095,"Populus",15.89,371.550062338626,"kill","E"
"214","POGR",122,"3131","UMBS",50.6,"L","OD","07/13/2018","","A02E","A","A02",45.5641476,-84.727822,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",20.3379038569435,"Populus",15.89,323.169292286832,"kill","E"
"215","POGR",122,"3152","UMBS",50.4,"L","OD","07/13/2018","","A02E","A","A02",45.5642245,-84.7277202,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",20.155484144231,"Populus",15.89,320.270643051831,"kill","E"
"216","POGR",122,"3163","UMBS",48.5,"L","OD","07/13/2018","","A02E","A","A02",45.5642948,-84.7277509,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",18.4682701833632,"Populus",15.89,293.460813213641,"kill","E"
"217","POGR",122,"3127","UMBS",47.1,"L","OD","07/13/2018","3127-3128 share base","A02E","A","A02",45.5641143,-84.7277211,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",17.2777158728372,"Populus",15.89,274.542905219382,"kill","E"
"218","POGR",122,"3125","UMBS",44.2,"L","OD","07/13/2018","","A02E","A","A02",45.5640246,-84.7277062,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.9520047702897,"Populus",15.89,237.587355799904,"kill","E"
"219","ACRU",122,"3139","UMBS",43.1,"L","OD","07/13/2018","","A02E","A","A02",45.5640985,-84.7277746,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",12.2688491831099,"Acer",19,233.108134479089,"kill","E"
"220","POGR",122,"3085","UMBS",41.6,"L","OD","07/13/2018","","A02E","A","A02",45.5643303,-84.727627,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.0257005934955,"Populus",15.89,206.978382430644,"kill","E"
"221","POGR",122,"3128","UMBS",40.1,"L","OD","07/13/2018","3127-3128 share base","A02E","A","A02",45.5640972,-84.7276636,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.9816660774252,"Populus",15.89,190.388673970287,"kill","E"
"222","POGR",122,"3087","UMBS",39.8,"L","OD","07/13/2018","","A02E","A","A02",45.5642836,-84.7275662,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.7787106466726,"Populus",15.89,187.163712175627,"kill","E"
"223","POGR",122,"3115","UMBS",38.3,"D","OD","07/13/2018","","A02E","A","A02",45.5640419,-84.7275468,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.7929701251194,"Populus",15.89,171.500295288147,"kill","E"
"224","POGR",122,"3097","UMBS",36.2,"L","OD","07/13/2018","","A02E","A","A02",45.5641932,-84.7274404,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.49348704583368,"Populus",15.89,150.851509158297,"kill","E"
"225","ACSA",124,"3096","UMBS",34.6,"L","OS","07/13/2018","in new plot 124","A02E","A","A02",45.5643496,-84.7274335,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",15.0291947291299,"Acer",19,285.554699853469,"kill","E"
"226","POGR",122,"3129","UMBS",33.9,"L","OD","07/13/2018","","A02E","A","A02",45.564079,-84.7276397,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.17651198321661,"Populus",15.89,129.924775413312,"kill","E"
"227","POGR",123,"3124","UMBS",33.6,"D","UN","07/13/2018","in new plot","A02E","A","A02",45.5639894,-84.7276816,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus",15.89,127.323778215654,"kill","E"
"228","ACRU",124,"3112","UMBS",32.2,"L","OD","07/13/2018","in new plot 124","A02E","A","A02",45.5641151,-84.7274998,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.83081338030316,"Acer",19,148.78545422576,"kill","E"
"229","FAGR",122,"3107","UMBS",30.5,"D","OS","07/13/2018","3106-3107 share base","A02E","A","A02",45.5641055,-84.7275768,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",6.12646489205158,"Fagus",35,214.426271221805,"live","E"
"230","POGR",122,"3093","UMBS",30.3,"D","UN","07/13/2018","","A02E","A","A02",45.564215,-84.7274786,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.3335287165275,"Populus",15.89,100.639771305622,"live","E"
"231","ACSA",122,"3104","UMBS",29.7,"L","OS","07/13/2018","3104-3105 share base","A02E","A","A02",45.5641393,-84.7275764,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",11.6017607606862,"Acer",19,220.433454453038,"live","E"
"232","POGR",122,"3123","UMBS",28.8,"D","UN","07/13/2018","","A02E","A","A02",45.5641732,-84.7278293,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.64263130287746,"Populus",15.89,89.6614114027228,"live","E"
"233","ACSA",122,"3144","UMBS",28.3,"L","OS","07/13/2018","3144-3145 share base","A02E","A","A02",45.56419,-84.7276894,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",10.6900498957504,"Acer",19,203.110948019257,"live","E"
"234","ACSA",122,"3103","UMBS",27.4,"L","OS","07/13/2018","3102-3103 share base","A02E","A","A02",45.5641688,-84.7274683,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",10.1201961022571,"Acer",19,192.283725942884,"live","E"
"235","ACSA",122,"3150","UMBS",25.5,"L","OD","07/13/2018","","A02E","A","A02",45.5641828,-84.727814,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",8.95957336267876,"Acer",19,170.231893890896,"live","E"
"236","ACRU",122,"3108","UMBS",24.3,"L","OS","07/13/2018","3108-3109 share base","A02E","A","A02",45.5640623,-84.7275015,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.07624404649057,"Acer",19,96.4486368833208,"live","E"
"237","ACRU",124,"3109","UMBS",24,"L","OS","07/13/2018","3108-3109 share base, 3109 in new plot 124","A02E","A","A02",45.5641326,-84.7274749,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.98005505603153,"Acer",19,94.6210460645991,"live","E"
"238","ACSA",122,"3099","UMBS",23.8,"L","OS","07/13/2018","3099-3100 share base","A02E","A","A02",45.5641747,-84.7274496,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",7.97075878097985,"Acer",19,151.444416838617,"live","E"
"239","ACSA",122,"3159","UMBS",22.4,"L","OS","07/13/2018","3159-3160 share base","A02E","A","A02",45.564262,-84.727686,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",7.19237156099107,"Acer",19,136.65505965883,"live","E"
"240","ACSA",122,"3119","UMBS",22,"L","OS","07/13/2018","reading taken above DBH","A02E","A","A02",45.5641493,-84.7276295,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.97602724480554,"Acer",19,132.544517651305,"live","E"
"241","ACSA",122,"3084","UMBS",20.8,"L","OS","07/13/2018","","A02E","A","A02",45.5642684,-84.727603,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.34335587435108,"Acer",19,120.52376161267,"live","E"
"242","ACSA",122,"3126","UMBS",20.8,"L","OS","07/13/2018","","A02E","A","A02",45.5640578,-84.7276779,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.34335587435108,"Acer",19,120.52376161267,"live","E"
"243","ACSA",122,"3095","UMBS",20.7,"L","OS","07/13/2018","3094-3095 share base","A02E","A","A02",45.5642685,-84.727459,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.29175002648578,"Acer",19,119.54325050323,"live","E"
"244","FAGR",122,"3136","UMBS",20.5,"L","OS","07/13/2018","3134 + 3136-3137 share base","A02E","A","A02",45.5641383,-84.7277245,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.2055919639904,"Fagus",35,112.195718739664,"live","E"
"245","ACSA",122,"3105","UMBS",20.2,"L","OS","07/13/2018","3104-3105 share base","A02E","A","A02",45.5641516,-84.7275569,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",6.03632056373193,"Acer",19,114.690090710907,"live","E"
"246","POGR",122,"3133","UMBS",19.7,"D","UN","07/13/2018","","A02E","A","A02",45.5641593,-84.727632,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.378342675647,"Populus",15.89,37.7918651160308,"live","E"
"247","ACSA",122,"3155","UMBS",19.6,"L","OS","07/13/2018","3153-3156 share base","A02E","A","A02",45.5642388,-84.727731,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.73555917743763,"Acer",19,108.975624371315,"live","E"
"248","ACSA",122,"3162","UMBS",19.5,"L","OS","07/13/2018","","A02E","A","A02",45.5642819,-84.727744,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.68604628180568,"Acer",19,108.034879354308,"live","E"
"249","ACSA",122,"3120","UMBS",19.4,"L","OS","07/13/2018","","A02E","A","A02",45.5640926,-84.7276346,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.63670954161132,"Acer",19,107.097481290615,"live","E"
"250","ACSA",122,"3145","UMBS",19.3,"L","OS","07/13/2018","3144-3145 share base, 3145 reading taken above DBH","A02E","A","A02",45.5641885,-84.7276949,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.5875492333069,"Acer",19,106.163435432831,"live","E"
"251","ACSA",122,"3160","UMBS",18.9,"L","OS","07/13/2018","3159-3160 share base","A02E","A","A02",45.5642654,-84.7276885,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",5.3926779138161,"Acer",19,102.460880362506,"live","E"
"252","FAGR",122,"3147","UMBS",17.6,"L","OS","07/13/2018","3147-3148 share base","A02E","A","A02",45.5641393,-84.7278304,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.49985732836587,"Fagus",35,87.4950064928054,"live","E"
"253","FAGR",122,"3137","UMBS",17.2,"L","OS","07/13/2018","3135 + 3136-3137 share base, 3137 taken above DBH","A02E","A","A02",45.5641151,-84.7276996,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.40789723497449,"Fagus",35,84.2764032241073,"live","E"
"254","FAGR",122,"3148","UMBS",16.8,"L","OS","07/13/2018","3147-3148 share base","A02E","A","A02",45.564143,-84.7278391,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.3172753562498,"Fagus",35,81.104637468743,"live","E"
"255","ACSA",122,"3102","UMBS",16.6,"L","OS","07/13/2018","3102-3103 share base","A02E","A","A02",45.5641681,-84.7274635,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",4.32797689181946,"Acer",19,82.2315609445698,"live","E"
"256","FAGR",122,"3143","UMBS",16.5,"L","OS","07/13/2018","","A02E","A","A02",45.5641808,-84.7276955,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.2501941706993,"Fagus",35,78.7567959744756,"live","E"
"257","FAGR",122,"3098","UMBS",15.6,"L","UN","07/13/2018","","A02E","A","A02",45.5641809,-84.7275781,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.05355790681767,"Fagus",35,71.8745267386185,"live","E"
"258","FAGR",122,"3151","UMBS",15.5,"L","UN","07/13/2018","","A02E","A","A02",45.5642629,-84.7277705,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.03214029997249,"Fagus",35,71.1249104990371,"live","E"
"259","ACSA",122,"3113","UMBS",15.2,"L","OS","07/13/2018","","A02E","A","A02",45.564066,-84.7275329,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.72757684773305,"Acer",19,70.823960106928,"live","E"
"260","ACSA",122,"3101","UMBS",15,"D","OS","07/13/2018","","A02E","A","A02",45.5640893,-84.727487,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.64482270812096,"Acer",19,69.2516314542982,"live","E"
"261","FAGR",122,"3122","UMBS",14.3,"L","UN","07/13/2018","","A02E","A","A02",45.5640688,-84.7276226,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.78196948555243,"Fagus",35,62.368931994335,"live","E"
"262","ACSA",122,"3118","UMBS",13.6,"L","OS","07/13/2018","3117-3118 share base","A02E","A","A02",45.5641251,-84.7276114,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",3.08709627527561,"Acer",19,58.6548292302366,"live","E"
"263","FAGR",122,"3134","UMBS",13.3,"L","UN","07/13/2018","3134 + 3136-3137 share base","A02E","A","A02",45.5641427,-84.7277195,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.58332930983956,"Fagus",35,55.4165258443847,"live","E"
"264","ACSA",122,"3153","UMBS",13.2,"L","OS","07/13/2018","3153-3156 share base","A02E","A","A02",45.5642385,-84.7277327,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.93477315246492,"Acer",19,55.7606898968334,"live","E"
"265","FAGR",122,"3088","UMBS",12.4,"L","UN","07/13/2018","","A02E","A","A02",45.5642265,-84.7275613,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.41241166056141,"Fagus",35,49.4344081196495,"live","E"
"266","FAGR",122,"3130","UMBS",12.3,"L","OS","07/13/2018","read as outside plot at 18.23 m","A02E","A","A02",45.5641124,-84.7274147,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.39388910712007,"Fagus",35,48.7861187492024,"live","E"
"267","ACSA",122,"3149","UMBS",11.9,"L","OS","07/13/2018","","A02E","A","A02",45.5642003,-84.7278393,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.46180598751641,"Acer",19,46.7743137628117,"live","E"
"268","FAGR",122,"3114","UMBS",11.4,"L","UN","07/13/2018","","A02E","A","A02",45.5640336,-84.7276032,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.2314815231072,"Fagus",35,43.1018533087521,"live","E"
"269","ACSA",122,"3110","UMBS",11,"L","OS","07/13/2018","read as outside plot at 18.01 m","A02E","A","A02",45.56405,-84.727484,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.1545785178345,"Acer",19,40.9369918388554,"live","E"
"270","ACSA",122,"3164","UMBS",10.9,"L","UN","07/13/2018","","A02E","A","A02",45.5643233,-84.7276814,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.12148340092988,"Acer",19,40.3081846176678,"live","E"
"271","ACSA",122,"3117","UMBS",10.7,"L","UN","07/13/2018","3117-3118 share base","A02E","A","A02",45.5641283,-84.7276124,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",2.05592480904934,"Acer",19,39.0625713719375,"live","E"
"272","FAGR",122,"3082","UMBS",10.5,"M","UN","07/13/2018","3082-3082 share base","A02E","A","A02",45.5642242,-84.7276232,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.07696312971802,"Fagus",35,37.6937095401306,"live","E"
"273","FAGR",122,"3111","UMBS",10.5,"L","UN","07/13/2018","","A02E","A","A02",45.564069,-84.7274623,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.07696312971802,"Fagus",35,37.6937095401306,"live","E"
"274","FAGR",122,"3106","UMBS",10.5,"D","UN","07/13/2018","3106-3107 share base","A02E","A","A02",45.5641155,-84.7275594,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.07696312971802,"Fagus",35,37.6937095401306,"live","E"
"275","FAGR",122,"3132","UMBS",10.3,"L","UN","07/13/2018","","A02E","A","A02",45.5641055,-84.7277802,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.04372106432067,"Fagus",35,36.5302372512235,"live","E"
"276","FAGR",122,"3086","UMBS",9.8,"L","UN","07/13/2018","","A02E","A","A02",45.5642934,-84.7276176,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.962391530223983,"Fagus",35,33.6837035578394,"live","E"
"277","FAGR",122,"3138","UMBS",9.7,"L","UN","07/13/2018","","A02E","A","A02",45.5640894,-84.7277411,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.946433010111768,"Fagus",35,33.1251553539119,"live","E"
"278","FAGR",122,"3083","UMBS",9.6,"L","UN","07/13/2018","3082-3082 share base","A02E","A","A02",45.5642237,-84.7276069,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.930577852544634,"Fagus",35,32.5702248390622,"live","E"
"279","ACSA",122,"3157","UMBS",9.3,"L","UN","07/13/2018","","A02E","A","A02",45.5642027,-84.7276658,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.62098994849937,"Acer",19,30.798809021488,"live","E"
"280","ACSA",122,"3154","UMBS",9.1,"L","UN","07/13/2018","3153-3156 share base","A02E","A","A02",45.5642419,-84.727733,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.56234479201356,"Acer",19,29.6845510482577,"live","E"
"281","ACSA",122,"3142","UMBS",8.9,"L","UN","07/13/2018","3141-3142 share base","A02E","A","A02",45.564154,-84.7277436,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.50458866376818,"Acer",19,28.5871846115953,"live","E"
"282","ACSA",122,"3141","UMBS",8.7,"L","UN","07/13/2018","3141-3142 share base","A02E","A","A02",45.5641472,-84.7277426,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.44772761076706,"Acer",19,27.5068246045741,"live","E"
"283","ACSA",122,"3156","UMBS",8.4,"L","UN","07/13/2018","3153-3156 share base","A02E","A","A02",45.5642564,-84.7277002,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.36412797055659,"Acer",19,25.9184314405753,"live","E"
"284","ACSA",122,"3100","UMBS",8.2,"D","UN","07/13/2018","3099-3100 share base","A02E","A","A02",45.5641777,-84.7274485,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.30953226671908,"Acer",19,24.8811130676625,"live","E"
"285","ACSA",122,"3140","UMBS",8.1,"L","UN","07/13/2018","","A02E","A","A02",45.564134,-84.7277886,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.2825781324648,"Acer",19,24.3689845168312,"live","E"
"286","FAGR",122,"3121","UMBS",7.8,"L","UN","07/13/2018","REDACT, under minimum DBH","A02E","A","A02",45.5640934,-84.7276013,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.663342390923339,"Fagus",35,23.2169836823169,"live","E"
"287","ACSA",122,"3094","UMBS",7.3,"D","UN","07/13/2018","REDACT, under minimum DBH, 3094-3095 share base","A02E","A","A02",45.5643043,-84.7275052,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.07531071151382,"Acer",19,20.4309035187626,"live","E"
"288","ACPE",122,"3092","UMBS",3.2,"L","UN","07/13/2018","NE veg plot","A02E","A","A02",45.564218,-84.7275305,"FL",0.0049,2.094,NA,"","basswood",0.0559731997814221,"Acer",19,1.06349079584702,"live","E"
"289","FAGR",122,"3091","UMBS",2,"L","UN","07/13/2018","NE veg plot","A02E","A","A02",45.564222,-84.7275186,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0721315264689325,"Fagus",35,2.52460342641264,"live","E"
"290","FAGR",122,"3090","UMBS",1.8,"L","UN","07/13/2018","NE veg plot","A02E","A","A02",45.5642131,-84.727517,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.060747258908903,"Fagus",35,2.12615406181161,"live","E"
"291","ACPE",122,"3165","UMBS",1.5,"L","SA","07/13/2018","SW veg plot","A02E","A","A02",45.5641212,-84.7277091,"FL",0.0049,2.094,NA,"","basswood",0.0114533142411824,"Acer",19,0.217612970582466,"live","E"
"292","FAGR",122,"3089","UMBS",1,"L","SA","07/13/2018","NE veg plot","A02E","A","A02",45.5642103,-84.7275334,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0233,"Fagus",35,0.8155,"live","E"
"293","ACPE",121,"3000","UMBS",1.3,"L","SA","07/13/2018","NE veg plot","A02W","A","A02",45.5642105,-84.7280984,"FL",0.0049,2.094,NA,"","basswood",0.00848776720790765,"Acer",19,0.161267576950245,"kill","W"
"294","ACPE",121,"3001","UMBS",1.6,"L","SA","07/13/2018","NE veg plot","A02W","A","A02",45.5642127,-84.7280985,"FL",0.0049,2.094,NA,"","basswood",0.0131106228313223,"Acer",19,0.249101833795124,"kill","W"
"295","ACPE",121,"3052","UMBS",7.4,"D","UN","07/13/2018","REDACT, under minimum DBH","A02W","A","A02",45.5641594,-84.7283749,"FL",0.0049,2.094,NA,"","basswood",0.323867449484655,"Acer",19,6.15348154020845,"kill","W"
"296","ACPE",121,"3050","UMBS",8,"L","UN","07/13/2018","","A02W","A","A02",45.5641022,-84.7283234,"FL",0.0049,2.094,NA,"","basswood",0.381299743206219,"Acer",19,7.24469512091816,"kill","W"
"297","ACSA",121,"2994","UMBS",8,"L","UN","07/13/2018","2993-2995 share base","A02W","A","A02",45.5642893,-84.7280912,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.25585428577997,"Acer",19,23.8612314298194,"kill","W"
"298","ACSA",121,"3021","UMBS",8,"L","UN","07/13/2018","","A02W","A","A02",45.5640727,-84.7281015,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.25585428577997,"Acer",19,23.8612314298194,"kill","W"
"299","ACSA",121,"3059","UMBS",8.1,"L","UN","07/13/2018","3059-3060 share base","A02W","A","A02",45.5641945,-84.7283402,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.2825781324648,"Acer",19,24.3689845168312,"kill","W"
"300","ACSA",121,"3033","UMBS",8.4,"L","UN","07/13/2018","3033-3036 share base","A02W","A","A02",45.5640753,-84.7282024,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.36412797055659,"Acer",19,25.9184314405753,"kill","W"
"301","ACSA",121,"3032","UMBS",8.7,"L","UN","07/13/2018","3031-3032 share base","A02W","A","A02",45.5641032,-84.7281937,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.44772761076706,"Acer",19,27.5068246045741,"kill","W"
"302","FAGR",121,"3015","UMBS",8.8,"L","UN","07/13/2018","","A02W","A","A02",45.5640111,-84.7281643,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.807506489912035,"Fagus",35,28.2627271469212,"kill","W"
"303","FAGR",121,"3011","UMBS",9.1,"L","UN","07/13/2018","","A02W","A","A02",45.5641703,-84.7281159,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus",35,29.8503307280876,"kill","W"
"304","ACSA",121,"3034","UMBS",9.2,"L","UN","07/13/2018","3033-3036 share base","A02W","A","A02",45.5640981,-84.7282715,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.5915566128825,"Acer",19,30.2395756447675,"kill","W"
"305","ACSA",121,"2995","UMBS",9.4,"L","UN","07/13/2018","2993-2995 share base","A02W","A","A02",45.5642786,-84.7280636,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.65064406964143,"Acer",19,31.3622373231872,"kill","W"
"306","ACSA",121,"3058","UMBS",9.5,"L","UN","07/13/2018","","A02W","A","A02",45.5642172,-84.7283589,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.68051825724792,"Acer",19,31.9298468877104,"kill","W"
"307","FAGR",121,"3044","UMBS",9.5,"D","UN","07/13/2018","","A02W","A","A02",45.5640777,-84.7281969,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.914826454286405,"Fagus",35,32.0189259000242,"kill","W"
"308","ACSA",121,"3068","UMBS",9.9,"D","UN","07/13/2018","","A02W","A","A02",45.5641954,-84.7282443,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.80220163314809,"Acer",19,34.2418310298137,"kill","W"
