"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"234","QURU",322,"1025","UMBS",21.5,"L","OD","06/28/2018","","C02E","C","C02",45.5632296,-84.7064019,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.16811023711399,"Quercus","kill","E"
"235","POGR",322,"1137","UMBS",25.3,"L","OD","06/28/2018","","C02E","C","C02",45.5631937,-84.7064683,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.20206677829018,"Populus","kill","E"
"236","QURU",322,"1105","UMBS",22,"L","OS","06/28/2018","Shared base with 1106","C02E","C","C02",45.5630813,-84.7065516,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus","kill","E"
"237","POGR",322,"1058","UMBS",26,"L","OD","06/28/2018","","C02E","C","C02",45.5631477,-84.7063118,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.47124153340966,"Populus","kill","E"
"238","POGR",322,"1042","UMBS",26.1,"L","OD","06/28/2018","Shared base with 1043","C02E","C","C02",45.5631846,-84.7063364,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.51046085810164,"Populus","kill","E"
"239","POGR",322,"1131","UMBS",26.1,"L","OD","06/28/2018","","C02E","C","C02",45.5631895,-84.7065024,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.51046085810164,"Populus","kill","E"
"240","POGR",322,"1092","UMBS",26.9,"L","OD","06/28/2018","","C02E","C","C02",45.5630545,-84.7064689,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.83114643218966,"Populus","kill","E"
"241","POGR",322,"1094","UMBS",26.9,"L","OD","06/28/2018","","C02E","C","C02",45.5630844,-84.7065037,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.83114643218966,"Populus","kill","E"
"242","POGR",322,"1140","UMBS",26.9,"L","OD","06/28/2018","","C02E","C","C02",45.5632691,-84.7065302,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.83114643218966,"Populus","kill","E"
"243","QURU",322,"1037","UMBS",23.9,"L","OD","06/28/2018","","C02E","C","C02",45.5631791,-84.7063846,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.86194658532014,"Quercus","kill","E"
"244","POGR",322,"1046","UMBS",27,"L","OD","06/28/2018","","C02E","C","C02",45.5632192,-84.7062518,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.87210150323545,"Populus","kill","E"
"245","POGR",322,"1107","UMBS",27.3,"L","OD","06/28/2018","","C02E","C","C02",45.5630458,-84.7065548,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.99613064335683,"Populus","kill","E"
"246","POGR",322,"1097","UMBS",27.4,"L","OD","06/28/2018","","C02E","C","C02",45.5631705,-84.7064712,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.03786232124657,"Populus","kill","E"
"247","POGR",322,"1043","UMBS",27.5,"L","OD","06/28/2018","Shared base with 1042","C02E","C","C02",45.5631685,-84.7063253,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.0797886411812,"Populus","kill","E"
"248","POGR",322,"1139","UMBS",27.8,"L","OD","06/28/2018","","C02E","C","C02",45.5632186,-84.7064739,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus","kill","E"
"249","POGR",322,"1096","UMBS",27.8,"L","OD","06/28/2018","","C02E","C","C02",45.5631443,-84.7065017,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus","kill","E"
"250","POGR",322,"1049","UMBS",27.8,"L","OD","06/28/2018","","C02E","C","C02",45.5632284,-84.7062419,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus","kill","E"
"251","POGR",322,"1135","UMBS",28,"L","OD","06/28/2018","","C02E","C","C02",45.5631781,-84.7064567,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.29234668193511,"Populus","kill","E"
"252","POGR",322,"1124","UMBS",28.2,"L","OD","06/28/2018","","C02E","C","C02",45.5631931,-84.7065639,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.37873918162466,"Populus","kill","E"
"253","POGR",322,"1083","UMBS",28.2,"L","OD","06/28/2018","","C02E","C","C02",45.5630241,-84.7063925,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.37873918162466,"Populus","kill","E"
"254","POGR",322,"1063","UMBS",29.4,"L","OD","06/28/2018","","C02E","C","C02",45.5631054,-84.7063648,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.91362717386471,"Populus","kill","E"
"255","POGR",322,"1030","UMBS",29.6,"L","OD","06/28/2018","","C02E","C","C02",45.563317,-84.7064099,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.00554474139102,"Populus","kill","E"
"256","POGR",322,"1069","UMBS",30,"L","OD","06/28/2018","","C02E","C","C02",45.5630699,-84.706253,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.1917671915057,"Populus","kill","E"
"257","POGR",322,"1051","UMBS",30.2,"L","OD","06/28/2018","","C02E","C","C02",45.5632775,-84.7062767,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.28607501517754,"Populus","kill","E"
"258","QURU",322,"1093","UMBS",28.9,"L","OD","06/28/2018","","C02E","C","C02",45.563054,-84.7064903,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.40984604576649,"Quercus","live","E"
"259","POGR",322,"1095","UMBS",30.6,"L","OD","06/28/2018","","C02E","C","C02",45.5631233,-84.706506,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.47709115928398,"Populus","live","E"
"260","POGR",322,"1098","UMBS",30.7,"L","OD","06/28/2018","","C02E","C","C02",45.5631703,-84.7065034,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.52534635631494,"Populus","live","E"
"261","POGR",322,"1103","UMBS",30.8,"L","OD","06/28/2018","","C02E","C","C02",45.5630987,-84.7065807,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.57380237860069,"Populus","live","E"
"262","POGR",322,"1052","UMBS",31,"L","OD","06/28/2018","","C02E","C","C02",45.5632681,-84.7062603,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.67131761723625,"Populus","live","E"
"263","POGR",322,"1117","UMBS",31.9,"L","OD","06/28/2018","","C02E","C","C02",45.5632267,-84.7066234,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.12012418013661,"Populus","live","E"
"264","POGR",322,"1041","UMBS",32.1,"L","OD","06/28/2018","","C02E","C","C02",45.5631979,-84.7063572,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.22208695146947,"Populus","live","E"
"265","QURU",322,"1088","UMBS",33.6,"L","OD","06/28/2018","","C02E","C","C02",45.5630856,-84.7064489,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",7.98113920958317,"Quercus","live","E"
"266","POGR",322,"1035","UMBS",33.8,"L","OD","06/28/2018","DBH has weird bowl scarring that make it wider than it should be a","C02E","C","C02",45.563267,-84.7063458,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.12174327110122,"Populus","live","E"
"267","POGR",322,"1104","UMBS",34.2,"L","OD","06/28/2018","","C02E","C","C02",45.5631165,-84.7065971,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.34205704704019,"Populus","live","E"
"268","POGR",322,"1087","UMBS",35,"L","OD","06/28/2018","","C02E","C","C02",45.5631212,-84.7064536,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.79262528127335,"Populus","live","E"
"269","POGR",322,"1141","UMBS",36.6,"L","OD","06/28/2018","","C02E","C","C02",45.5632676,-84.7065241,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.73381826347335,"Populus","live","E"
"270","PIRE",322,"1066","UMBS",37.9,"L","OD","06/28/2018","","C02E","C","C02",45.5630968,-84.706303,"FL",7e-04,3.122,0.553,"","",59.3758245264147,"Pinus","live","E"
"271","POGR",321,"1019","UMBS",39.5,"L","OD","06/27/2018","","C02W","C","C02",45.563259,-84.7070266,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.5776963936228,"Populus","kill","W"
"272","POGR",321,"940","UMBS",34.5,"L","OD","06/27/2018","","C02W","C","C02",45.5630151,-84.7070989,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.50946400285261,"Populus","kill","W"
"273","POGR",321,"1009","UMBS",34.3,"L","OD","06/27/2018","","C02W","C","C02",45.5631636,-84.7068577,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.39765226707492,"Populus","kill","W"
"274","QURU",321,"1002","UMBS",33.9,"L","OD","06/27/2018","","C02W","C","C02",45.5631356,-84.7069691,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",8.08503302590913,"Quercus","kill","W"
"275","POGR",321,"899","UMBS",33.7,"L","OD","06/27/2018","","C02W","C","C02",45.5632247,-84.7071534,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0671807678734,"Populus","kill","W"
"276","POGR",321,"894","UMBS",33.6,"L","OD","06/27/2018","","C02W","C","C02",45.5631038,-84.7070546,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus","kill","W"
"277","POGR",321,"900","UMBS",33.4,"L","OD","06/27/2018","","C02W","C","C02",45.5631881,-84.7071539,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.90472883016557,"Populus","kill","W"
"278","POGR",321,"925","UMBS",32.2,"L","OD","06/27/2018","","C02W","C","C02",45.563061,-84.7072387,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.27337320471699,"Populus","kill","W"
"279","POGR",321,"895","UMBS",32.1,"L","OD","06/27/2018","","C02W","C","C02",45.5631323,-84.7070956,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.22208695146947,"Populus","kill","W"
"280","POGR",321,"922","UMBS",31.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630667,-84.7070725,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.06944731292249,"Populus","kill","W"
"281","POGR",321,"896","UMBS",31.5,"L","OD","06/27/2018","","C02W","C","C02",45.5631324,-84.707104,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.91863268196628,"Populus","kill","W"
"282","POGR",321,"982","UMBS",30.9,"L","OD","06/27/2018","","C02W","C","C02",45.5629757,-84.7069399,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.62245940582176,"Populus","kill","W"
"283","POGR",321,"904","UMBS",30.9,"L","OD","06/27/2018","","C02W","C","C02",45.5631604,-84.7071826,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.62245940582176,"Populus","kill","W"
"284","POGR",321,"939","UMBS",30.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630399,-84.7072279,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.57380237860069,"Populus","kill","W"
"285","QURU",321,"959","UMBS",29.4,"L","OD","06/27/2018","","C02W","C","C02",45.5629588,-84.7070029,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.5718342754541,"Quercus","kill","W"
"286","POGR",321,"915","UMBS",30.7,"L","OD","06/27/2018","","C02W","C","C02",45.5631116,-84.7071676,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.52534635631494,"Populus","kill","W"
"287","POGR",321,"924","UMBS",30.6,"L","OD","06/27/2018","","C02W","C","C02",45.5630703,-84.707209,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.47709115928398,"Populus","kill","W"
"288","POGR",321,"955","UMBS",30.4,"L","OD","06/27/2018","","C02W","C","C02",45.563059,-84.7072366,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.38118252013769,"Populus","kill","W"
"289","POGR",321,"999","UMBS",30,"L","OD","06/27/2018","","C02W","C","C02",45.5631419,-84.7068984,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.1917671915057,"Populus","kill","W"
"290","POGR",321,"930","UMBS",29.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630556,-84.7071669,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.09825758923152,"Populus","kill","W"
"291","POGR",321,"946","UMBS",29.7,"L","OD","06/27/2018","","C02W","C","C02",45.5629912,-84.7070691,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.05180166297085,"Populus","kill","W"
"292","POGR",321,"905","UMBS",29.6,"L","OD","06/27/2018","","C02W","C","C02",45.563137,-84.7071708,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.00554474139102,"Populus","kill","W"
"293","POGR",321,"935","UMBS",29.4,"L","OD","06/27/2018","","C02W","C","C02",45.563053,-84.7070751,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.91362717386471,"Populus","kill","W"
"294","POGR",321,"1018","UMBS",29.2,"L","OD","06/27/2018","","C02W","C","C02",45.5631933,-84.7070496,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.82250340529405,"Populus","kill","W"
"295","POGR",321,"960","UMBS",29.2,"L","OD","06/27/2018","","C02W","C","C02",45.562985,-84.7070307,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.82250340529405,"Populus","kill","W"
"296","POGR",321,"957","UMBS",28.6,"L","OD","06/27/2018","","C02W","C","C02",45.5629846,-84.7070866,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.55387996934457,"Populus","kill","W"
"297","POGR",321,"906","UMBS",28.5,"L","OD","06/27/2018","","C02W","C","C02",45.5631067,-84.7071055,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.50979982210221,"Populus","kill","W"
"298","POGR",321,"993","UMBS",28.2,"L","OD","06/27/2018","","C02W","C","C02",45.563122,-84.7069343,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.37873918162466,"Populus","kill","W"
"299","POGR",321,"979","UMBS",28.1,"L","OD","06/27/2018","","C02W","C","C02",45.5630595,-84.7069163,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.33544493326351,"Populus","kill","W"
"300","POGR",321,"1003","UMBS",28,"L","OD","06/27/2018","","C02W","C","C02",45.5631317,-84.7070135,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.29234668193511,"Populus","kill","W"
"301","POGR",321,"1015","UMBS",27.9,"L","OD","06/27/2018","","C02W","C","C02",45.5631934,-84.7069974,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.24944423557918,"Populus","kill","W"
"302","POGR",321,"975","UMBS",27.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630967,-84.7069454,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus","kill","W"
"303","POGR",321,"967","UMBS",27.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630454,-84.7070219,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.20673740163747,"Populus","kill","W"
"304","POGR",321,"938","UMBS",27.7,"L","OD","06/27/2018","","C02W","C","C02",45.5630767,-84.7071947,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.16422598705073,"Populus","kill","W"
"305","POGR",321,"987","UMBS",27.4,"L","OD","06/27/2018","","C02W","C","C02",45.5631222,-84.7069702,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.03786232124657,"Populus","kill","W"
"306","POGR",321,"988","UMBS",27.3,"L","OD","06/27/2018","","C02W","C","C02",45.563119,-84.7069607,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.99613064335683,"Populus","kill","W"
"307","POGR",321,"981","UMBS",27.1,"L","OD","06/27/2018","","C02W","C","C02",45.5630302,-84.7068693,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.91325043074491,"Populus","kill","W"
"308","POGR",320,"964","UMBS",27.1,"L","OD","06/27/2018","in a new plot, labeled as outside the plot but it’s only because we are off of plot center ","C02W","C","C02",45.5630081,-84.7068792,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.91325043074491,"Populus","kill","W"
"309","POGR",321,"1017","UMBS",27,"L","OD","06/27/2018","","C02W","C","C02",45.5631815,-84.7070296,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.87210150323545,"Populus","kill","W"
"310","POGR",321,"919","UMBS",26.8,"L","OD","06/27/2018","","C02W","C","C02",45.5631085,-84.7072439,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.79038501989517,"Populus","kill","W"
"311","POGR",321,"902","UMBS",26.8,"L","OD","06/27/2018","","C02W","C","C02",45.5631242,-84.7071127,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.79038501989517,"Populus","kill","W"
"312","POGR",321,"978","UMBS",26.7,"L","OD","06/27/2018","","C02W","C","C02",45.5630383,-84.7068945,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.749817068106,"Populus","kill","W"
"313","POGR",321,"952","UMBS",26.5,"L","OD","06/27/2018","","C02W","C","C02",45.5630116,-84.7070295,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.66926075037109,"Populus","kill","W"
"314","POGR",321,"950","UMBS",26.3,"L","OD","06/27/2018","","C02W","C","C02",45.563054,-84.7070513,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.58947588221378,"Populus","kill","W"
"315","POGR",321,"914","UMBS",26.3,"L","OD","06/27/2018","","C02W","C","C02",45.5631156,-84.7071519,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.58947588221378,"Populus","kill","W"
"316","POGR",321,"951","UMBS",25.9,"L","OD","06/27/2018","","C02W","C","C02",45.5630268,-84.7070394,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.43221406362574,"Populus","kill","W"
"317","QURU",321,"953","UMBS",22.1,"L","OS","06/27/2018","","C02W","C","C02",45.5629538,-84.7070897,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.33842401650759,"Quercus","kill","W"
"318","POGR",321,"971","UMBS",25.4,"L","OD","06/27/2018","","C02W","C","C02",45.5630406,-84.7069606,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.23994740605178,"Populus","live","W"
"319","POGR",321,"1010","UMBS",25.3,"L","OD","06/27/2018","","C02W","C","C02",45.5631625,-84.7068497,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.20206677829018,"Populus","live","W"
"320","POGR",321,"998","UMBS",25.1,"L","OD","06/27/2018","","C02W","C","C02",45.5631416,-84.7069008,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.12687657656891,"Populus","live","W"
"321","POGR",321,"994","UMBS",24.9,"L","OD","06/27/2018","","C02W","C","C02",45.5631161,-84.7068537,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.05244639508492,"Populus","live","W"
"322","POGR",321,"903","UMBS",24.8,"L","OD","06/27/2018","","C02W","C","C02",45.5631823,-84.7071822,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.01551579036499,"Populus","live","W"
"323","POGR",321,"910","UMBS",24.8,"L","OD","06/27/2018","","C02W","C","C02",45.5631502,-84.7072152,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.01551579036499,"Populus","live","W"
"324","QURU",321,"923","UMBS",20.9,"L","OS","06/27/2018","","C02W","C","C02",45.5630659,-84.7071188,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.99994558880338,"Quercus","live","W"
"325","POGR",321,"945","UMBS",24.7,"L","OD","06/27/2018","","C02W","C","C02",45.5629981,-84.7070617,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.9787745636098,"Populus","live","W"
"326","ACRU",321,"911","UMBS",20.5,"L","OS","06/27/2018","Shared base with 912","C02W","C","C02",45.5631416,-84.7072068,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.90669743901205,"Acer","live","W"
"327","POGR",321,"1007","UMBS",24.3,"L","OD","06/27/2018","","C02W","C","C02",45.5631486,-84.7069028,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.83369922086116,"Populus","live","W"
"328","QURU",321,"969","UMBS",20.2,"L","OS","06/27/2018","","C02W","C","C02",45.5630695,-84.7070358,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.80651442504092,"Quercus","live","W"
"329","POGR",321,"916","UMBS",24.2,"L","OD","06/27/2018","","C02W","C","C02",45.5630855,-84.7071188,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.79790171694315,"Populus","live","W"
"330","POGR",321,"1012","UMBS",23.9,"L","OD","06/27/2018","","C02W","C","C02",45.5631755,-84.7069737,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.69163698891571,"Populus","live","W"
"331","POGR",321,"976","UMBS",23.8,"L","OD","06/27/2018","","C02W","C","C02",45.5630571,-84.7068986,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.65659062506381,"Populus","live","W"
"332","ACRU",321,"920","UMBS",19.5,"L","OS","06/27/2018","Shared base with 921","C02W","C","C02",45.5631071,-84.7072135,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.61711347312843,"Acer","live","W"
"333","POGR",321,"907","UMBS",23.1,"L","OD","06/27/2018","","C02W","C","C02",45.5631478,-84.7071681,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.41649680101323,"Populus","live","W"
"334","POGR",321,"1022","UMBS",23,"L","OD","06/27/2018","","C02W","C","C02",45.5632184,-84.7069702,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.38294230501155,"Populus","live","W"
"335","POGR",321,"944","UMBS",22.2,"L","OD","06/27/2018","","C02W","C","C02",45.5630192,-84.7070696,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.12116537973442,"Populus","live","W"
"336","POGR",321,"937","UMBS",22,"L","OD","06/27/2018","","C02W","C","C02",45.5630407,-84.7071599,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.05756263915226,"Populus","live","W"
"337","POGR",321,"972","UMBS",22,"L","OD","06/27/2018","","C02W","C","C02",45.5630568,-84.7069605,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.05756263915226,"Populus","live","W"
"338","POGR",321,"1013","UMBS",21.2,"L","OD","06/27/2018","","C02W","C","C02",45.5632021,-84.7069472,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.81046284230341,"Populus","live","W"
"339","ACRU",321,"1024","UMBS",16.1,"L","OS","06/27/2018","Shared base with 1023","C02W","C","C02",45.5632087,-84.7070031,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.69290281866381,"Acer","live","W"
"340","ACRU",321,"1014","UMBS",15.7,"L","OS","06/27/2018","","C02W","C","C02",45.5632063,-84.7069614,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.59056382402401,"Acer","live","W"
"341","QURU",321,"1008","UMBS",14.8,"L","OS","06/27/2018","","C02W","C","C02",45.563157,-84.7068752,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.42087314774191,"Quercus","live","W"
"342","ACRU",321,"1023","UMBS",15,"L","OS","06/27/2018","Shared base with 1024","C02W","C","C02",45.563212,-84.707004,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.41484561461407,"Acer","live","W"
"343","ACRU",321,"927","UMBS",15,"L","OS","06/27/2018","Shared base with 826 & 828","C02W","C","C02",45.5630508,-84.7072642,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.41484561461407,"Acer","live","W"
"344","ACRU",321,"973","UMBS",14.8,"L","OS","06/27/2018","Shared base with 974","C02W","C","C02",45.5631011,-84.7069941,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.36543965678065,"Acer","live","W"
"345","ACRU",321,"942","UMBS",14.7,"L","OS","06/27/2018","","C02W","C","C02",45.5630907,-84.7072648,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.34087124757458,"Acer","live","W"
"346","ACRU",321,"989","UMBS",14.3,"L","OS","06/27/2018","","C02W","C","C02",45.5631128,-84.7069392,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.24350132057645,"Acer","live","W"
"347","ACRU",321,"949","UMBS",14.2,"L","OS","06/27/2018","","C02W","C","C02",45.563009,-84.7070452,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.21938620442652,"Acer","live","W"
"348","ACRU",321,"928","UMBS",14.1,"L","OS","06/27/2018","Shared base with 826 & 827","C02W","C","C02",45.5631104,-84.7072758,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.19536262005056,"Acer","live","W"
"349","BEPA",321,"941","UMBS",13.3,"L","OS","06/27/2018","","C02W","C","C02",45.5630008,-84.7071574,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",2.05421812546211,"Betula","live","W"
"350","ACRU",320,"908","UMBS",13.4,"L","OS","06/27/2018","In a separate plot","C02W","C","C02",45.5632464,-84.7071826,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.02978585305094,"Acer","live","W"
"351","ACRU",321,"917","UMBS",13.4,"L","OS","06/27/2018","","C02W","C","C02",45.5631062,-84.7071706,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.02978585305094,"Acer","live","W"
"352","ACRU",321,"1000","UMBS",13.1,"L","OS","06/27/2018","Shared base with smaller trees","C02W","C","C02",45.5631443,-84.7069081,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.96022817481107,"Acer","live","W"
