"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"241","QURU",422,"260","UMBS",22.8,"M","OD","6/22/2018","","D02W","D","D02",45.5619636,-84.7055004,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.53979706515038,"Quercus","kill","W"
"242","QURU",422,"264","UMBS",22.4,"L","OD","6/22/2018","0264- 0265 SHARE BASE","D02W","D","D02",45.5619789,-84.7055221,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.42437677648507,"Quercus","kill","W"
"243","QURU",424,"254","UMBS",22,"L","OD","6/22/2018","","D02W","D","D02",45.5618255,-84.7054082,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus","kill","W"
"244","QURU",422,"214","UMBS",21.6,"L","OD","6/22/2018","0214- 0215 SHARE BASE","D02W","D","D02",45.5621099,-84.7052662,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.19634750304832,"Quercus","kill","W"
"245","QURU",422,"265","UMBS",21.4,"L","OD","6/22/2018","0264- 0265 SHARE BASE","D02W","D","D02",45.5619808,-84.7055223,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus","kill","W"
"246","QURU",422,"275","UMBS",21.4,"L","OD","6/22/2018","","D02W","D","D02",45.5619444,-84.7054662,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus","kill","W"
"247","QURU",422,"286","UMBS",21.2,"L","OD","6/22/2018","","D02W","D","D02",45.5621142,-84.7053416,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus","kill","W"
"248","QURU",422,"274","UMBS",21.1,"L","OS","6/22/2018","","D02W","D","D02",45.5620917,-84.7054974,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.05575964668878,"Quercus","kill","W"
"249","POGR",422,"209","UMBS",24.8,"L","OS","6/22/2018","","D02W","D","D02",45.5621559,-84.705309,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.01551579036499,"Populus","kill","W"
"250","QURU",422,"272","UMBS",20.6,"L","OD","6/22/2018","0271- 0272 SHARE BASE","D02W","D","D02",45.5620624,-84.7054789,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.91667957322555,"Quercus","kill","W"
"251","ACRU",422,"206","UMBS",18.3,"L","OD","6/22/2018","","D02W","D","D02",45.5620533,-84.7053578,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.2800730052043,"Acer","kill","W"
"252","ACRU",422,"279","UMBS",17.7,"L","OS","6/22/2018","0279-0280 SHARE BASE","D02W","D","D02",45.5621343,-84.7054577,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.1159297805222,"Acer","kill","W"
"253","QURU",422,"216","UMBS",17.5,"L","OD","6/22/2018","","D02W","D","D02",45.5621107,-84.705245,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.08931076823341,"Quercus","live","W"
"254","ACRU",422,"238","UMBS",16.3,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.561951,-84.7052517,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.74459168070685,"Acer","live","W"
"255","ACRU",422,"270","UMBS",14.7,"L","OS","6/22/2018","TAKEN UNDER DBH LINE","D02W","D","D02",45.5620483,-84.7055606,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.34087124757458,"Acer","live","W"
"256","ACRU",422,"235","UMBS",13.1,"L","OS","6/22/2018","","D02W","D","D02",45.5619949,-84.7051692,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.96022817481107,"Acer","live","W"
"257","ACRU",422,"224","UMBS",12.4,"L","OS","6/22/2018","","D02W","D","D02",45.5620298,-84.7052432,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.80126755715205,"Acer","live","W"
"258","ACRU",422,"282","UMBS",12,"L","OS","6/22/2018","","D02W","D","D02",45.562057,-84.7053644,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.71256849655241,"Acer","live","W"
"259","ACRU",424,"281","UMBS",12,"L","OS","6/22/2018","","D02W","D","D02",45.5621189,-84.7054486,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.71256849655241,"Acer","live","W"
"260","ACRU",422,"231","UMBS",11.7,"L","OS","6/22/2018","","D02W","D","D02",45.5619998,-84.7052778,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.64708138497441,"Acer","live","W"
"261","ACRU",422,"280","UMBS",10.9,"L","OS","6/22/2018","0279-0280 SHARE BASE","D02W","D","D02",45.5621343,-84.7054615,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer","live","W"
"262","ACRU",422,"243","UMBS",10.7,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619138,-84.7052203,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer","live","W"
"263","ACRU",422,"244","UMBS",10.6,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619111,-84.705216,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.41475052678069,"Acer","live","W"
"264","ACRU",422,"250","UMBS",10.3,"L","OS","6/22/2018","","D02W","D","D02",45.5619478,-84.7053516,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.35356201372611,"Acer","live","W"
"265","ACRU",422,"221","UMBS",10.2,"L","OS","6/22/2018","","D02W","D","D02",45.562076,-84.7052108,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer","live","W"
"266","ACRU",422,"240","UMBS",9.8,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.5619446,-84.7052432,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer","live","W"
"267","ACRU",422,"255","UMBS",9.8,"L","OS","6/22/2018","","D02W","D","D02",45.5618783,-84.7054639,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer","live","W"
"268","ACRU",422,"227","UMBS",9.8,"L","OS","6/22/2018","","D02W","D","D02",45.5620775,-84.7051642,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer","live","W"
"269","FAGR",422,"249","UMBS",11.2,"L","UN","6/22/2018","","D02W","D","D02",45.5619904,-84.7053555,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.19645415816215,"Fagus","live","W"
"270","ACRU",422,"261","UMBS",9.5,"L","OS","6/22/2018","","D02W","D","D02",45.5619504,-84.7055467,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer","live","W"
"271","ACRU",422,"239","UMBS",9.5,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.5619412,-84.7052537,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer","live","W"
"272","ACRU",422,"237","UMBS",9.5,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.561932,-84.7051947,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer","live","W"
"273","ACRU",422,"234","UMBS",9.3,"L","OS","6/22/2018","","D02W","D","D02",45.5619696,-84.7051916,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer","live","W"
"274","FAGR",422,"223","UMBS",10.8,"L","OS","6/22/2018","","D02W","D","D02",45.562026,-84.7052752,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.12757819671632,"Fagus","live","W"
"275","ACRU",422,"251","UMBS",9,"L","OS","6/22/2018","","D02W","D","D02",45.5618866,-84.7054226,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer","live","W"
"276","ACRU",422,"267","UMBS",8.8,"L","OS","6/22/2018","","D02W","D","D02",45.5620233,-84.7054794,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer","live","W"
"277","ACRU",422,"289","UMBS",8.8,"L","UN","6/22/2018","","D02W","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer","live","W"
"278","ACRU",422,"222","UMBS",8.7,"L","OS","6/22/2018","","D02W","D","D02",45.5620951,-84.705193,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.04368269073493,"Acer","live","W"
"279","ACRU",422,"245","UMBS",8.6,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619129,-84.705209,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer","live","W"
"280","PIST",422,"256","UMBS",20.1,"M","OS","6/22/2018","","D02W","D","D02",45.5619013,-84.705474,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.909854282082177,"Pinus","live","W"
"281","FAGR",422,"236","UMBS",9.3,"L","UN","6/22/2018","","D02W","D","D02",45.5619743,-84.7051607,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus","live","W"
"282","FAGR",422,"242","UMBS",8.7,"L","UN","6/22/2018","","D02W","D","D02",45.5619301,-84.7052275,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.792600165296506,"Fagus","live","W"
"283","PIST",422,"208","UMBS",8.9,"L","OS","6/22/2018","","D02W","D","D02",45.5620945,-84.7053709,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus","live","W"
"284","PIST",422,"284","UMBS",8.7,"L","UN","6/22/2018","","D02W","D","D02",45.5621019,-84.7054016,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.198687748774743,"Pinus","live","W"
"285","PIST",422,"213","UMBS",8.1,"L","OS","6/22/2018","","D02W","D","D02",45.562147,-84.7052784,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus","live","W"
"286","PIST",422,"210","UMBS",7.9,"L","OS","6/22/2018","","D02W","D","D02",45.5620688,-84.7053261,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.166745081331448,"Pinus","live","W"
"287","PIST",422,"277","UMBS",1.1,"L","SA","6/22/2018","IN A VEG PLOT","D02W","D","D02",45.5620841,-84.7054326,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.00463740596129489,"Pinus","live","W"
"288","PIST",422,"259","UMBS",1,"L","SA","6/22/2018","IN A VEG PLOT","D02W","D","D02",45.5619782,-84.7054572,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.0039,"Pinus","live","W"
"289","PIST",431,"433","UMBS",8,"L","OS","6/25/2018","","D03E","D","D03",45.5602527,-84.7042611,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.170600034002338,"Pinus","kill","E"
"290","PIST",431,"468","UMBS",8.2,"L","OS","6/25/2018","","D03E","D","D03",45.5603537,-84.7043947,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.178428562573929,"Pinus","kill","E"
"291","PIST",431,"385","UMBS",8.5,"L","UN","6/25/2018","","D03E","D","D03",45.5603691,-84.704193,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.190466584971676,"Pinus","kill","E"
"292","FAGR",431,"390","UMBS",3.7,"L","UN","6/25/2018","Cluster with 388 and 389, Veg plot NW","D03E","D","D03",45.5604141,-84.7041628,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.19665056194185,"Fagus","kill","E"
"293","PIST",431,"475","UMBS",8.7,"L","UN","6/25/2018","","D03E","D","D03",45.5604162,-84.7043366,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.198687748774743,"Pinus","kill","E"
"294","PIST",431,"482","UMBS",9.8,"L","OS","6/25/2018","","D03E","D","D03",45.5604696,-84.7043109,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.246673437853272,"Pinus","kill","E"
"295","FAGR",431,"389","UMBS",7,"L","UN","6/25/2018","cluster with 388 and 390, Veg plot NW","D03E","D","D03",45.560439,-84.7041457,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.556056927487363,"Fagus","kill","E"
"296","PIRE",431,"415","UMBS",8.8,"L","UN","6/25/2018","","D03E","D","D03",45.5603045,-84.7041003,"FL",7e-04,3.122,0.553,"","",0.621975019610524,"Pinus","kill","E"
"297","PIRE",431,"473","UMBS",8.9,"L","OS","6/25/2018","","D03E","D","D03",45.5604214,-84.7044062,"FL",7e-04,3.122,0.553,"","",0.644308173572705,"Pinus","kill","E"
"298","FAGR",431,"462","UMBS",8,"L","OS","6/25/2018","in a cluster with 461 & 463","D03E","D","D03",45.5603887,-84.7042965,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.691295176831293,"Fagus","kill","E"
"299","FAGR",431,"387","UMBS",8.2,"L","UN","6/25/2018","","D03E","D","D03",45.5604297,-84.7041577,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.719691949311422,"Fagus","kill","E"
"300","FAGR",431,"451","UMBS",8.3,"L","OS","6/25/2018","in a cluster","D03E","D","D03",45.5602473,-84.7043334,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.734055564243987,"Fagus","kill","E"
"301","FAGR",430,"396","UMBS",8.9,"L","UN","6/25/2018","In a new plot, new plot number is 430","D03E","D","D03",45.5604709,-84.7040737,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus","kill","E"
"302","FAGR",431,"405","UMBS",8.9,"L","UN","6/25/2018","","D03E","D","D03",45.5603694,-84.7040134,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus","kill","E"
"303","FAGR",431,"395","UMBS",9,"L","UN","6/25/2018","","D03E","D","D03",45.56046,-84.7040501,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus","kill","E"
"304","PIRE",431,"424","UMBS",9.7,"L","UN","6/25/2018","","D03E","D","D03",45.5602634,-84.7041405,"FL",7e-04,3.122,0.553,"","",0.842945301712924,"Pinus","kill","E"
"305","PIRE",431,"425","UMBS",9.8,"L","UN","6/25/2018","","D03E","D","D03",45.5602617,-84.7041139,"FL",7e-04,3.122,0.553,"","",0.870373877983488,"Pinus","kill","E"
"306","FAGR",431,"393","UMBS",9.4,"L","UN","6/25/2018","taken a little lower than dbh","D03E","D","D03",45.560442,-84.7040668,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.899179217802815,"Fagus","kill","E"
"307","ACRU",431,"486","UMBS",8.1,"L","UN","6/25/2018","in a cluster with 487 & 488 & 489","D03E","D","D03",45.5604895,-84.7042446,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.934922821128842,"Acer","kill","E"
"308","ACRU",431,"435","UMBS",8.2,"L","OS","6/25/2018","","D03E","D","D03",45.5602809,-84.7042682,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer","kill","E"
"309","FAGR",431,"461","UMBS",10.2,"L","OS","6/25/2018","in a cluster with 462 & 463, taken above dbh","D03E","D","D03",45.5603846,-84.7042959,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.027251492798,"Fagus","kill","E"
"310","ACRU",428,"490","UMBS",8.9,"L","OS","6/25/2018","in a cluster, In a new plot, new plot number is 428","D03E","D","D03",45.5605513,-84.7042683,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer","kill","E"
"311","ACRU",431,"410","UMBS",8.9,"L","UN","6/25/2018","","D03E","D","D03",45.5603377,-84.7040716,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer","kill","E"
"312","PIST",431,"496","UMBS",22.8,"L","OS","6/25/2018","","D03E","D","D03",45.5604498,-84.7041922,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",1.14401633075762,"Pinus","kill","E"
"313","ACRU",431,"441","UMBS",9.3,"L","OS","6/25/2018","in a cluster with 442 &443","D03E","D","D03",45.5603102,-84.7042705,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer","kill","E"
"314","ACRU",431,"483","UMBS",9.5,"L","OS","6/25/2018","","D03E","D","D03",45.5604663,-84.7042961,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer","kill","E"
"315","ACRU",431,"466","UMBS",9.7,"L","UN","6/25/2018","in a cluster with 465","D03E","D","D03",45.5603923,-84.7042576,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.23406291816607,"Acer","kill","E"
"316","ACRU",431,"394","UMBS",10.2,"L","OS","6/25/2018","In a cluster","D03E","D","D03",45.5604583,-84.7040568,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer","kill","E"
"317","ACRU",431,"401","UMBS",10.2,"L","OS","6/25/2018","in a cluster with 402","D03E","D","D03",45.5603824,-84.7041127,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer","kill","E"
"318","ACRU",431,"491","UMBS",10.4,"L","OS","6/25/2018","","D03E","D","D03",45.5605095,-84.7042155,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.37385270868471,"Acer","kill","E"
"319","FAGR",431,"463","UMBS",12.4,"L","OS","6/25/2018","In a plot with 461 & 462","D03E","D","D03",45.5603863,-84.7042999,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.41241166056141,"Fagus","kill","E"
"320","ACRU",431,"408","UMBS",10.7,"L","OS","6/25/2018","","D03E","D","D03",45.5603355,-84.7041523,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer","kill","E"
"321","ACRU",431,"442","UMBS",10.9,"L","OS","6/25/2018","In a cluster with 441&443","D03E","D","D03",45.5603138,-84.7042728,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer","kill","E"
"322","ACRU",431,"399","UMBS",11.3,"L","OS","6/25/2018","in a cluster","D03E","D","D03",45.5603772,-84.704033,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer","kill","E"
"323","QURU",431,"471","UMBS",11.2,"L","OS","6/25/2018","","D03E","D","D03",45.5604141,-84.7044364,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.61381393186887,"Quercus","kill","E"
"324","FAGR",431,"388","UMBS",13.5,"L","UN","6/25/2018","In a cluster with 389 and 390, Veg plot NW","D03E","D","D03",45.5604388,-84.7041498,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.62232949422603,"Fagus","kill","E"
"325","POGR",431,"464","UMBS",17.9,"L","OD","6/25/2018","","D03E","D","D03",45.5603958,-84.7042915,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.91251306057567,"Populus","kill","E"
"326","POGR",431,"484","UMBS",17.9,"L","OD","6/25/2018","","D03E","D","D03",45.5604657,-84.7042982,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.91251306057567,"Populus","kill","E"
"327","ACRU",431,"436","UMBS",12.9,"L","OS","6/25/2018","","D03E","D","D03",45.560284,-84.7042651,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.91433079485192,"Acer","kill","E"
"328","ACRU",431,"402","UMBS",13.1,"L","OS","6/25/2018","in a cluster with 401","D03E","D","D03",45.560383,-84.7041167,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.96022817481107,"Acer","kill","E"
"329","QURU",431,"446","UMBS",12.9,"L","OS","6/25/2018","Dbh taken above","D03E","D","D03",45.560277,-84.7043313,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.98220818843591,"Quercus","kill","E"
"330","QURU",431,"420","UMBS",13.7,"L","OS","6/25/2018","in a cluster with 419","D03E","D","D03",45.5603052,-84.7040515,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.16356358190805,"Quercus","kill","E"
"331","ACRU",431,"465","UMBS",14,"L","OS","6/25/2018","in a cluster with 466","D03E","D","D03",45.5603872,-84.7042567,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer","kill","E"
"332","QURU",431,"467","UMBS",14.1,"L","OS","6/25/2018","","D03E","D","D03",45.5603687,-84.7043561,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.25608286098121,"Quercus","kill","E"
"333","POGR",431,"456","UMBS",19.3,"L","OD","6/25/2018","","D03E","D","D03",45.5603495,-84.7043059,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.26989956773342,"Populus","kill","E"
"334","ACRU",431,"443","UMBS",14.5,"L","OS","6/25/2018","In a cluster 441 &442","D03E","D","D03",45.5603158,-84.7042744,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.29200497119752,"Acer","kill","E"
"335","ACRU",431,"449","UMBS",14.9,"L","OS","6/25/2018","in a cluster with 450","D03E","D","D03",45.5602246,-84.7043082,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.39009787171374,"Acer","kill","E"
"336","PIRE",431,"470","UMBS",13.7,"L","OS","6/25/2018","","D03E","D","D03",45.5603481,-84.7044442,"FL",7e-04,3.122,0.553,"","",2.47707782033854,"Pinus","kill","E"
"337","QURU",431,"437","UMBS",15.1,"L","OS","6/25/2018","","D03E","D","D03",45.5602888,-84.7042656,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.49260060264842,"Quercus","kill","E"
"338","QURU",431,"469","UMBS",16.3,"L","OS","6/25/2018","","D03E","D","D03",45.560334,-84.7044185,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.78595567073438,"Quercus","kill","E"
"339","POGR",431,"458","UMBS",21.4,"L","OD","6/25/2018","","D03E","D","D03",45.5603226,-84.7043778,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.87114481833494,"Populus","kill","E"
"340","QURU",431,"419","UMBS",16.8,"L","OS","6/25/2018","in a cluster with 420","D03E","D","D03",45.5603164,-84.7040274,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.9111611192487,"Quercus","kill","E"
"341","QURU",431,"414","UMBS",17.1,"L","OS","6/25/2018","","D03E","D","D03",45.5602973,-84.7041922,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.98710561351527,"Quercus","kill","E"
"342","POGR",431,"480","UMBS",22,"L","OD","6/25/2018","","D03E","D","D03",45.5604581,-84.7043862,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.05756263915226,"Populus","kill","E"
"343","POGR",431,"457","UMBS",22.5,"L","OD","6/25/2018","","D03E","D","D03",45.5603584,-84.7042953,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.21794778487101,"Populus","kill","E"
"344","QURU",431,"455","UMBS",18.5,"L","OD","6/25/2018","","D03E","D","D03",45.5603209,-84.7043491,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.34947007617695,"Quercus","kill","E"
"345","POGR",431,"444","UMBS",23.2,"L","OD","6/25/2018","","D03E","D","D03",45.5603266,-84.704272,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.45023701266769,"Populus","kill","E"
"346","ACRU",430,"450","UMBS",19.3,"L","OS","6/25/2018","In a cluster with 449, in a new plot, new plot number 430","D03E","D","D03",45.5602269,-84.7043151,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.56014009055904,"Acer","kill","E"
"347","POGR",431,"386","UMBS",24,"L","OD","6/25/2018","","D03E","D","D03",45.5604256,-84.7041548,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.72687081537202,"Populus","kill","E"
"348","QURU",431,"481","UMBS",20.1,"L","OD","6/25/2018","","D03E","D","D03",45.5604713,-84.7043121,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.77912712194652,"Quercus","kill","E"
"349","QURU",431,"485","UMBS",20.1,"L","OD","6/25/2018","","D03E","D","D03",45.5604471,-84.7042607,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.77912712194652,"Quercus","kill","E"
"350","PIRE",431,"398","UMBS",16.1,"L","OS","6/25/2018","","D03E","D","D03",45.5604033,-84.7040779,"FL",7e-04,3.122,0.553,"","",4.10023194570468,"Pinus","kill","E"
"351","QURU",431,"454","UMBS",21.4,"L","OD","6/25/2018","in a cluster with 453","D03E","D","D03",45.5603031,-84.7043465,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus","kill","E"
"352","QURU",431,"453","UMBS",22,"L","OD","6/25/2018","in a cluster with 454","D03E","D","D03",45.5602985,-84.7043434,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus","kill","E"
"353","POGR",431,"452","UMBS",25.8,"L","OD","6/25/2018","","D03E","D","D03",45.5603822,-84.7042216,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.39337824554251,"Populus","kill","E"
"354","POGR",431,"430","UMBS",26.2,"L","OD","6/25/2018","","D03E","D","D03",45.560264,-84.704208,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.54987224034321,"Populus","kill","E"
"355","QURU",431,"438","UMBS",23.4,"L","OS","6/25/2018","","D03E","D","D03",45.5603048,-84.7042469,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.71465925162248,"Quercus","kill","E"
"356","QURU",431,"492","UMBS",23.5,"L","OD","6/25/2018","","D03E","D","D03",45.5605078,-84.7041777,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.74400324017087,"Quercus","kill","E"
"357","QURU",431,"479","UMBS",23.9,"L","OD","6/25/2018","in a cluser","D03E","D","D03",45.5604436,-84.7043435,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.86194658532014,"Quercus","kill","E"
"358","POGR",431,"445","UMBS",27.5,"L","OD","6/25/2018","in veg plot SW","D03E","D","D03",45.5603196,-84.7042969,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.0797886411812,"Populus","kill","E"
