"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area","fate","plot.side"
"107","POGR",211,"1616","UMBS",34.7,"L","OD","07/03/2018","","B01W","B","B01",45.5565083,-84.7271475,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.62210523664304,"Populus",15.89,137.005252210258,"live","W"
"108","POGR",211,"1589","UMBS",33.2,"L","OD","07/03/2018","","B01W","B","B01",45.5565361,-84.7270494,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.79745549396107,"Populus",15.89,123.901567799041,"live","W"
"109","POGR",211,"1580","UMBS",31.1,"L","OD","07/03/2018","","B01W","B","B01",45.5566272,-84.7269496,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.72037719168215,"Populus",15.89,106.786793575829,"live","W"
"110","POGR",211,"1615","UMBS",30.7,"L","OD","07/03/2018","","B01W","B","B01",45.5565388,-84.7271339,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.52534635631494,"Populus",15.89,103.687753601844,"live","W"
"111","ACRU",211,"1601","UMBS",30.3,"L","OD","07/03/2018","1600-1601 share base","B01W","B","B01",45.5565115,-84.727072,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.13067232306849,"Acer",19,135.482774138301,"live","W"
"112","POGR",211,"1586","UMBS",30.2,"L","OD","07/03/2018","read as outside plot at 18.79","B01W","B","B01",45.5564992,-84.7269856,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.28607501517754,"Populus",15.89,99.8857319911712,"live","W"
"113","ACRU",211,"1653","UMBS",27.1,"L","OD","07/03/2018","","B01W","B","B01",45.5567965,-84.7271313,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.00456485191008,"Acer",19,114.086732186292,"live","W"
"114","ACRU",211,"1571","UMBS",26.8,"L","OD","07/03/2018","1570-1574 share base, 1571 read outside plot at 18.16 m","B01W","B","B01",45.5567728,-84.7269602,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.90250569276326,"Acer",19,112.147608162502,"live","W"
"115","ACRU",211,"1558","UMBS",26.5,"L","OD","07/03/2018","1556-1560 share base","B01W","B","B01",45.5567725,-84.7269962,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.80106160689874,"Acer",19,110.220170531076,"live","W"
"116","QURU",211,"1652","UMBS",26.3,"L","OD","07/03/2018","","B01W","B","B01",45.5567859,-84.7271482,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.5882631844758,"Quercus",14.2,79.3533372195563,"live","W"
"117","ACRU",211,"1611","UMBS",25.3,"L","OS","07/03/2018","1610-1612 share base","B01W","B","B01",45.5565757,-84.7271156,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.40150067152684,"Acer",19,102.62851275901,"live","W"
"118","POGR",211,"1625","UMBS",25.2,"D","UN","07/03/2018","","B01W","B","B01",45.556579,-84.7271832,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.16437657088798,"Populus",15.89,66.17194371141,"live","W"
"119","ACRU",211,"1612","UMBS",24.6,"L","OS","07/03/2018","1610-1612 share base","B01W","B","B01",45.556579,-84.7271135,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.17307645114867,"Acer",19,98.2884525718247,"live","W"
"120","ACRU",211,"1560","UMBS",23.9,"L","OD","07/03/2018","1556-1560 share base","B01W","B","B01",45.5567764,-84.7269903,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.94813567553068,"Acer",19,94.0145778350828,"live","W"
"121","FAGR",210,"1643","UMBS",23.6,"L","OS","07/03/2018","in new plot 210","B01W","B","B01",45.5566823,-84.7272855,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",4.03287126999858,"Fagus",35,141.15049444995,"live","W"
"122","ACRU",211,"1578","UMBS",23.2,"L","OS","07/03/2018","","B01W","B","B01",45.5566574,-84.7269432,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.72672492029508,"Acer",19,89.8077734856066,"live","W"
"123","ACRU",208,"1623","UMBS",22.4,"L","OS","07/03/2018","1622-1624 share plot, 1623 in new plot 208","B01W","B","B01",45.5565429,-84.727247,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.47806898921292,"Acer",19,85.0833107950454,"live","W"
"124","FAGR",208,"1618","UMBS",21.4,"L","OS","07/03/2018","1617-1618 share base, 1618 in new plot 208","B01W","B","B01",45.5565033,-84.7271644,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.43818701444577,"Fagus",35,120.336545505602,"live","W"
"125","ACRU",211,"1551","UMBS",21.3,"L","OD","07/03/2018","1551-1552 share base","B01W","B","B01",45.5567178,-84.7270464,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.14393964180378,"Acer",19,78.7348531942718,"live","W"
"126","FAGR",211,"1639","UMBS",21.1,"L","OS","07/03/2018","","B01W","B","B01",45.5566336,-84.7273132,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",3.35995613720744,"Fagus",35,117.598464802261,"live","W"
"127","ACRU",211,"1562","UMBS",20.7,"L","OD","07/03/2018","1561-1563 share base, reading taken below DBH","B01W","B","B01",45.556776,-84.7270032,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.96554756861596,"Acer",19,75.3454038037033,"live","W"
"128","ACRU",211,"1602","UMBS",20.2,"L","OD","07/03/2018","","B01W","B","B01",45.5564911,-84.7270807,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.81900248315768,"Acer",19,72.5610471799959,"live","W"
"129","ACRU",209,"1570","UMBS",20,"L","OD","07/03/2018","1570-1574 share base, 1570 in new plot 209","B01W","B","B01",45.5568085,-84.7269605,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.76092805069937,"Acer",19,71.457632963288,"live","W"
"130","ACRU",211,"1557","UMBS",19.9,"L","OD","07/03/2018","1556-1560 share base","B01W","B","B01",45.5567776,-84.7270005,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.73200802958362,"Acer",19,70.9081525620888,"live","W"
"131","ACRU",209,"1574","UMBS",19.4,"L","OD","07/03/2018","1570-1574 share base, 1574 in new plot 209","B01W","B","B01",45.5568093,-84.7269633,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.58858713531515,"Acer",19,68.1831555709879,"live","W"
"132","ACRU",211,"1645","UMBS",19.3,"L","OD","07/03/2018","1645-1646 share base","B01W","B","B01",45.5567037,-84.727198,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.56014009055904,"Acer",19,67.6426617206217,"live","W"
"133","ACRU",211,"1621","UMBS",18.6,"L","OS","07/03/2018","","B01W","B","B01",45.5565129,-84.7271097,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.36324701878833,"Acer",19,63.9016933569782,"live","W"
"134","ACRU",211,"1579","UMBS",18.4,"L","OS","07/03/2018","","B01W","B","B01",45.5566575,-84.726945,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.30771649674479,"Acer",19,62.8466134381509,"live","W"
"135","ACRU",211,"1636","UMBS",18.2,"L","OS","07/03/2018","","B01W","B","B01",45.5566743,-84.7272243,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.25251096468563,"Acer",19,61.7977083290269,"live","W"
"136","QURU",211,"1583","UMBS",18,"L","OS","07/03/2018","","B01W","B","B01",45.5566003,-84.7269951,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.21856832032072,"Quercus",14.2,45.7036701485542,"live","W"
"137","ACRU",211,"1549","UMBS",17.2,"L","OS","07/03/2018","","B01W","B","B01",45.5567035,-84.7270664,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.98141642724719,"Acer",19,56.6469121176965,"live","W"
"138","ACRU",211,"1563","UMBS",17.1,"L","OD","07/03/2018","1561-1563 share base, reading taken above DBH","B01W","B","B01",45.5567739,-84.7270078,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.95476429086225,"Acer",19,56.1405215263827,"live","W"
"139","FAGR",208,"1617","UMBS",17.1,"L","OS","07/03/2018","1617-1618 share base, 1617 in new plot 208","B01W","B","B01",45.5565042,-84.7271672,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.38511585730687,"Fagus",35,83.4790550057403,"live","W"
"140","ACRU",211,"1572","UMBS",16.8,"L","OS","07/03/2018","1570-1574 share base, 1572 read as outside plot at 18.16 m","B01W","B","B01",45.5567438,-84.7269259,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.8753129851897,"Acer",19,54.6309467186042,"live","W"
"141","FAGR",211,"1606","UMBS",16.8,"L","OS","07/03/2018","1606-1608 share base","B01W","B","B01",45.5565309,-84.7271325,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.3172753562498,"Fagus",35,81.104637468743,"live","W"
"142","ACRU",211,"1646","UMBS",16.7,"L","OD","07/03/2018","1645-1646 share base","B01W","B","B01",45.5567058,-84.7271863,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.84899834775949,"Acer",19,54.1309686074304,"live","W"
"143","ACRU",211,"1565","UMBS",16.6,"L","OD","07/03/2018","1564-1566 share base","B01W","B","B01",45.5567353,-84.7269975,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.8227686625248,"Acer",19,53.6326045879712,"live","W"
"144","ACRU",211,"1552","UMBS",16.1,"L","OD","07/03/2018","1551-1552 share base","B01W","B","B01",45.5567186,-84.7270541,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.69290281866381,"Acer",19,51.1651535546124,"live","W"
"145","POGR",211,"1584","UMBS",15.9,"L","OD","07/03/2018","","B01W","B","B01",45.5566292,-84.7269455,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.46063674523481,"Populus",15.89,23.2095178817811,"live","W"
"146","FAGR",207,"1640","UMBS",15.4,"L","OS","07/03/2018","in new plot 207","B01W","B","B01",45.5565861,-84.7273232,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",2.01080961036002,"Fagus",35,70.3783363626006,"live","W"
"147","ACRU",211,"1600","UMBS",15.3,"L","OD","07/03/2018","1600-1601 share base","B01W","B","B01",45.5565103,-84.727078,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.48962327388348,"Acer",19,47.3028422037861,"live","W"
"148","ACRU",211,"1613","UMBS",14.8,"L","OS","07/03/2018","","B01W","B","B01",45.5565897,-84.727117,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.36543965678065,"Acer",19,44.9433534788323,"live","W"
"149","ACRU",211,"1555","UMBS",14.5,"D","UN","07/03/2018","","B01W","B","B01",45.5567695,-84.7270235,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.29200497119752,"Acer",19,43.5480944527529,"live","W"
"150","ACRU",211,"1554","UMBS",14.4,"L","OD","07/03/2018","","B01W","B","B01",45.556745,-84.7270649,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.26770767350101,"Acer",19,43.0864457965191,"live","W"
"151","ACRU",211,"1556","UMBS",14,"D","OS","07/03/2018","1556-1560 share base","B01W","B","B01",45.5567767,-84.7270085,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer",19,41.2571864444385,"live","W"
"152","POGR",211,"1603","UMBS",13.4,"D","OD","07/03/2018","","B01W","B","B01",45.5564907,-84.7270868,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",0.989753805943383,"Populus",15.89,15.7271879764404,"live","W"
"153","QURU",208,"1588","UMBS",13.4,"L","OS","07/03/2018","in new plot 208","B01W","B","B01",45.5564454,-84.7269904,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.0949743933358,"Quercus",14.2,29.7486363853683,"live","W"
"154","ACRU",211,"1622","UMBS",13.3,"L","OS","07/03/2018","1622-1624 share plot","B01W","B","B01",45.5565442,-84.7272081,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.00650552027729,"Acer",19,38.1236048852685,"live","W"
"155","ACRU",211,"1566","UMBS",13.2,"L","OD","07/03/2018","1564-1566 share base","B01W","B","B01",45.5567297,-84.7269843,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.98331951817638,"Acer",19,37.6830708453512,"live","W"
"156","ACRU",211,"1638","UMBS",12.7,"L","OS","07/03/2018","","B01W","B","B01",45.5566898,-84.7272484,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer",19,35.5075055035325,"live","W"
"157","ACRU",211,"1573","UMBS",12.7,"L","OS","07/03/2018","1570-1574 share base","B01W","B","B01",45.5566889,-84.7270225,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer",19,35.5075055035325,"live","W"
"158","ACRU",211,"1651","UMBS",12.2,"L","OS","07/03/2018","","B01W","B","B01",45.5566893,-84.7271588,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.75672172051558,"Acer",19,33.377712689796,"live","W"
"159","FAGR",211,"1641","UMBS",11.8,"M","UN","07/03/2018","","B01W","B","B01",45.5566306,-84.7272109,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.302702232864,"Fagus",35,45.5945781502399,"live","W"
"160","ACRU",211,"1564","UMBS",11.5,"L","OD","07/03/2018","1564-1566 share base","B01W","B","B01",45.5567361,-84.7269993,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.60392296604766,"Acer",19,30.4745363549056,"live","W"
"161","ACRU",211,"1635","UMBS",11,"L","OS","07/03/2018","","B01W","B","B01",45.5566658,-84.7271864,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.49779910572978,"Acer",19,28.4581830088658,"live","W"
"162","ACRU",211,"1637","UMBS",10.9,"L","OS","07/03/2018","","B01W","B","B01",45.5566404,-84.7272375,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer",19,28.0607477411083,"live","W"
"163","QURU",211,"1587","UMBS",10.8,"L","OS","07/03/2018","","B01W","B","B01",45.5565173,-84.726967,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.53063909461224,"Quercus",14.2,21.7350751434938,"live","W"
"164","ACRU",211,"1561","UMBS",10.3,"L","OS","07/03/2018","1561-1563 share base","B01W","B","B01",45.556772,-84.7269877,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.35356201372611,"Acer",19,25.7176782607961,"live","W"
"165","FAGR",211,"1644","UMBS",10,"L","OS","07/03/2018","","B01W","B","B01",45.5567658,-84.7271091,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.994617098712629,"Fagus",35,34.811598454942,"live","W"
"166","ACRU",211,"1550","UMBS",9.6,"L","OS","07/03/2018","reading taken below DBH","B01W","B","B01",45.5567108,-84.7270488,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.214525200963,"Acer",19,23.075978818297,"live","W"
"167","ACRU",211,"1553","UMBS",9.2,"L","OS","07/03/2018","","B01W","B","B01",45.5567354,-84.7270358,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.13747559095579,"Acer",19,21.61203622816,"live","W"
"168","QURU",211,"1598","UMBS",9.2,"L","UN","07/03/2018","","B01W","B","B01",45.5565962,-84.7270825,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.21213928325994,"Quercus",14.2,17.2123778222911,"live","W"
"169","ACRU",211,"1610","UMBS",9,"D","UN","07/03/2018","1610-1612 share base","B01W","B","B01",45.5565728,-84.7271023,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer",19,20.8927639374219,"live","W"
"170","QURU",211,"1581","UMBS",8.8,"L","OS","07/03/2018","","B01W","B","B01",45.5566557,-84.7270408,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.13622286687356,"Quercus",14.2,16.1343647096045,"live","W"
"171","FAGR",211,"1569","UMBS",8.6,"D","UN","07/03/2018","","B01W","B","B01",45.5567393,-84.726986,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.77780144579458,"Fagus",35,27.2230506028103,"live","W"
"172","FAGR",211,"1607","UMBS",8.5,"L","OS","07/03/2018","1606-1608 share base","B01W","B","B01",45.5565274,-84.7271176,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.763110792312719,"Fagus",35,26.7088777309452,"live","W"
"173","FAGR",211,"1608","UMBS",8.5,"L","OS","07/03/2018","1606-1608 share base","B01W","B","B01",45.5565824,-84.7272471,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.763110792312719,"Fagus",35,26.7088777309452,"live","W"
"174","QURU",211,"1575","UMBS",8.5,"L","OS","07/03/2018","read as outside plot at 18.12","B01W","B","B01",45.5567012,-84.7268923,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.08030347800123,"Quercus",14.2,15.3403093876174,"live","W"
"175","ACRU",210,"1559","UMBS",8.2,"L","OS","07/03/2018","1556-1560 share base, 1559 in new plot 210","B01W","B","B01",45.5567592,-84.7271407,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer",19,18.1023836760504,"live","W"
"176","QURU",211,"1597","UMBS",8.2,"D","UN","07/03/2018","bent over in an arch toward ground","B01W","B","B01",45.5565818,-84.7270711,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.02527505854285,"Quercus",14.2,14.5589058313085,"live","W"
"177","ACRU",211,"1650","UMBS",8,"D","UN","07/03/2018","","B01W","B","B01",45.5566902,-84.7271528,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.917207108192686,"Acer",19,17.426935055661,"live","W"
"178","QURU",211,"1591","UMBS",7.3,"L","OS","07/03/2018","SE veg plot","B01W","B","B01",45.5565671,-84.7270332,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.86571710575236,"Quercus",14.2,12.2931829016835,"live","W"
"179","QURU",211,"1593","UMBS",5.1,"L","UN","07/03/2018","NE veg plot, 1567 + 1593 share base","B01W","B","B01",45.5566908,-84.7270252,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.513754742142457,"Quercus",14.2,7.29531733842289,"live","W"
"180","FAGR",211,"1631","UMBS",3,"L","UN","07/03/2018","SW veg plot","B01W","B","B01",45.5565718,-84.7271644,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.139703312120115,"Fagus",35,4.88961592420404,"live","W"
"181","QURU",211,"1648","UMBS",2.9,"L","UN","07/03/2018","NW veg plot","B01W","B","B01",45.5566862,-84.7271859,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.2259593539304,"Quercus",14.2,3.20862282581168,"live","W"
"182","ACRU",211,"1592","UMBS",2.6,"L","UN","07/03/2018","SE veg plot","B01W","B","B01",45.5565853,-84.727019,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.16246798256573,"Acer",19,3.08689166874887,"live","W"
"183","ACRU",211,"1594","UMBS",2,"L","UN","07/03/2018","SE veg plot","B01W","B","B01",45.5565818,-84.7270447,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.108466349792095,"Acer",19,2.06086064604981,"live","W"
"184","FAGR",211,"1628","UMBS",1.9,"L","UN","07/03/2018","SW veg plot","B01W","B","B01",45.5565801,-84.7271891,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0663449569560487,"Fagus",35,2.32207349346171,"live","W"
"185","FAGR",211,"1647","UMBS",1.9,"L","UN","07/03/2018","NW veg plot","B01W","B","B01",45.5566923,-84.727185,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0663449569560487,"Fagus",35,2.32207349346171,"live","W"
"186","FAGR",211,"1629","UMBS",1.6,"L","UN","07/03/2018","SW veg plot","B01W","B","B01",45.5565792,-84.7271805,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0501340429497873,"Fagus",35,1.75469150324255,"live","W"
"187","FAGR",211,"1627","UMBS",1.6,"L","UN","07/03/2018","SW veg plot","B01W","B","B01",45.5565658,-84.7271854,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0501340429497873,"Fagus",35,1.75469150324255,"live","W"
"188","FAGR",211,"1595","UMBS",1.5,"L","UN","07/03/2018","SE veg plot","B01W","B","B01",45.5565637,-84.7270607,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0451271078229667,"Fagus",35,1.57944877380383,"live","W"
"189","FAGR",211,"1649","UMBS",1.5,"L","UN","07/03/2018","NW veg plot","B01W","B","B01",45.5567015,-84.7271928,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0451271078229667,"Fagus",35,1.57944877380383,"live","W"
"190","FAGR",211,"1630","UMBS",1.1,"L","UN","07/03/2018","SW veg plot","B01W","B","B01",45.5565684,-84.7271731,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.0272168848352056,"Fagus",35,0.952590969232197,"live","W"
"191","ACPE",221,"1780","UMBS",1,"L","SA","07/05/2018","reading taken below DBH, SE veg plot","B02W","B","B02",45.5557526,-84.727079,"FL",0.0049,2.094,NA,"","basswood",0.0049,"Acer",19,0.0931,"kill","W"
"192","QURU",221,"1781","UMBS",5.1,"L","UN","07/05/2018","SE veg plot","B02W","B","B02",45.5557504,-84.7270749,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",0.513754742142457,"Quercus",14.2,7.29531733842289,"kill","W"
"193","FAGR",221,"1834","UMBS",7.3,"L","UN","07/05/2018","NW veg plot","B02W","B","B02",45.5558691,-84.7272446,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.595430641135806,"Fagus",35,20.8400724397532,"kill","W"
"194","FAGR",221,"1755","UMBS",7.7,"L","UN","07/05/2018","Under minimum DBH, 1754-1755 share base, 1755 read above DBH","B02W","B","B02",45.5558871,-84.7270942,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.649533792156302,"Fagus",35,22.7336827254706,"kill","W"
"195","FAGR",221,"1842","UMBS",7.8,"L","UN","07/05/2018","REDACT, under minimum DBH, reading taken above DBH","B02W","B","B02",45.5559137,-84.7272831,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.663342390923339,"Fagus",35,23.2169836823169,"kill","W"
"196","FAGR",221,"1752","UMBS",7.8,"L","OS","07/05/2018","1750-1752 share base","B02W","B","B02",45.5558789,-84.7270953,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.663342390923339,"Fagus",35,23.2169836823169,"kill","W"
"197","FAGR",221,"1792","UMBS",7.8,"L","OS","07/05/2018","REDACT, under minimum DBH","B02W","B","B02",45.5556975,-84.7270642,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.663342390923339,"Fagus",35,23.2169836823169,"kill","W"
"198","FAGR",221,"1824","UMBS",8,"L","UN","07/05/2018","","B02W","B","B02",45.5557852,-84.7273295,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.691295176831293,"Fagus",35,24.1953311890952,"kill","W"
"199","FAGR",221,"1754","UMBS",8.1,"L","UN","07/05/2018","1754-1755 share base","B02W","B","B02",45.5558857,-84.7270977,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.705438320149235,"Fagus",35,24.6903412052232,"kill","W"
"200","FAGR",221,"1786","UMBS",8.1,"L","UN","07/05/2018","1785-1786 share base","B02W","B","B02",45.5557878,-84.7271567,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.705438320149235,"Fagus",35,24.6903412052232,"kill","W"
"201","QURU",221,"1782","UMBS",8.3,"L","OS","07/05/2018","","B02W","B","B02",45.5558028,-84.7270643,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.04351780062181,"Quercus",14.2,14.8179527688297,"kill","W"
"202","FAGR",221,"1796","UMBS",8.7,"L","OS","07/05/2018","","B02W","B","B02",45.5556747,-84.727142,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.792600165296506,"Fagus",35,27.7410057853777,"kill","W"
"203","FAGR",221,"1810","UMBS",9,"L","UN","07/05/2018","","B02W","B","B02",45.5556946,-84.7272814,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus",35,29.3174051333289,"kill","W"
"204","FAGR",221,"1750","UMBS",9.1,"L","UN","07/05/2018","1750-1752 share base","B02W","B","B02",45.5558772,-84.7270994,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.852866592231075,"Fagus",35,29.8503307280876,"kill","W"
"205","FAGR",221,"1812","UMBS",9.3,"L","OS","07/05/2018","","B02W","B","B02",45.5557189,-84.727284,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus",35,30.9272792991674,"kill","W"
"206","FAGR",221,"1848","UMBS",9.3,"L","OS","07/05/2018","","B02W","B","B02",45.555832,-84.7271748,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus",35,30.9272792991674,"kill","W"
"207","QURU",221,"1790","UMBS",9.5,"L","OS","07/05/2018","","B02W","B","B02",45.5556965,-84.7270836,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.27007416816882,"Quercus",14.2,18.0350531879972,"kill","W"
"208","FAGR",221,"1832","UMBS",9.6,"L","OS","07/05/2018","1831-1832 share base","B02W","B","B02",45.5558515,-84.7272902,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.930577852544634,"Fagus",35,32.5702248390622,"kill","W"
"209","ACSA",221,"1794","UMBS",9.7,"L","OS","07/05/2018","acer saccharum","B02W","B","B02",45.5556792,-84.7271214,"FL",0.037,1.695,0.405,"Upper Great Lakes","Perala and Alban, 1994",1.74092400494445,"Acer",19,33.0775560939446,"kill","W"
"210","BEPA",221,"1763","UMBS",10.2,"L","OS","07/05/2018","","B02W","B","B02",45.5558309,-84.7270599,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",1.22418926332517,"Betula",20.82,25.4876204624299,"kill","W"
"211","FAGR",221,"1756","UMBS",10.2,"L","UN","07/05/2018","","B02W","B","B02",45.5558949,-84.7270796,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.027251492798,"Fagus",35,35.95380224793,"kill","W"
"212","FAGR",221,"1831","UMBS",10.6,"L","OS","07/05/2018","1831-1832 share base","B02W","B","B02",45.5558523,-84.7272957,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.09373490736316,"Fagus",35,38.2807217577107,"kill","W"
