"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","fate","plot.side"
"418","ACRU",233,2134,"UMBS",7,"L","UN","7/6/2018","In NW veg plot","B03E","B","B03",45.5563344,-84.7254639,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.746723490172543,"Acer","kill","E"
"419","ACRU",233,2128,"UMBS",7.6,"L","OS","7/6/2018","","B03E","B","B03",45.5563752,-84.725485,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.847543044113986,"Acer","kill","E"
"420","BEPA",233,2140,"UMBS",8.7,"D","SA","7/6/2018","2138 - 2143 share base","B03E","B","B03",45.5564141,-84.725468,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",0.897648342783767,"Betula","kill","E"
"421","ACRU",233,2086,"UMBS",8.8,"L","UN","7/6/2018","","B03E","B","B03",45.556277,-84.7253683,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer","kill","E"
"422","FAGR",232,2079,"UMBS",10.5,"L","UN","7/5/2018","","B03E","B","B03",45.5563197,-84.7252711,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.07696312971802,"Fagus","kill","E"
"423","BEPA",233,2141,"UMBS",9.6,"D","UN","7/6/2018","2138 - 2143 share base, taken above DBH","B03E","B","B03",45.5564231,-84.7254793,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",1.08766203891615,"Betula","kill","E"
"424","QURU",233,2135,"UMBS",8.9,"L","OS","7/6/2018","","B03E","B","B03",45.5563099,-84.7254336,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.15505774636836,"Quercus","kill","E"
"425","QURU",232,2077,"UMBS",9.3,"L","OS","7/5/2018","","B03E","B","B03",45.5562858,-84.7252869,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.23135684100207,"Quercus","kill","E"
"426","ACRU",233,2096,"UMBS",10,"D","OS","7/6/2018","2095 - 2097 share base, in a cluster with 2098 and 2099","B03E","B","B03",45.556149,-84.7252817,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.29332845218794,"Acer","kill","E"
"427","ACRU",233,2110,"UMBS",10.2,"D","OS","7/6/2018","2110 & 2111 share base","B03E","B","B03",45.5561852,-84.7253929,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer","kill","E"
"428","POGR",233,2127,"UMBS",15.6,"L","OS","7/6/2018","","B03E","B","B03",45.5563686,-84.7255103,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.39869243327204,"Populus","kill","E"
"429","ACRU",233,2099,"UMBS",10.9,"L","OS","7/6/2018","2095 - 2097 share base, in a cluster with 2098 and 2099","B03E","B","B03",45.5561647,-84.7252649,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer","kill","E"
"430","ACRU",233,2108,"UMBS",11.8,"D","OS","7/6/2018","2107 & 2108 share base","B03E","B","B03",45.5561505,-84.7253059,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.66881088206259,"Acer","kill","E"
"431","ACRU",233,2120,"UMBS",12.5,"L","OS","7/6/2018","2120 - 2123 share base","B03E","B","B03",45.5562159,-84.7255616,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.82368678818335,"Acer","kill","E"
"432","ACRU",234,2084,"UMBS",12.6,"L","OS","7/6/2018","2084-2085 share base, in new plot","B03E","B","B03",45.5564364,-84.7252664,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.84620308055004,"Acer","kill","E"
"433","ACRU",233,2090,"UMBS",12.7,"L","OS","7/6/2018","","B03E","B","B03",45.5563041,-84.725313,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.86881607913329,"Acer","kill","E"
"434","TSCA",232,2072,"UMBS",9.3,"L","UN","7/5/2018","","B03E","B","B03",45.5563644,-84.7253375,"FL",0.0454,1.6829,0.28,"New Brunswick","ker 1980a",1.93604660247904,"Tsuga","kill","E"
"435","ACRU",232,2083,"UMBS",13,"L","OS","7/5/2018","2080-2083 share base","B03E","B","B03",45.5563381,-84.7252116,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.93723182189309,"Acer","kill","E"
"436","ACRU",233,2098,"UMBS",13.2,"L","OS","7/6/2018","2095 - 2097 share base, in a cluster with 2098 and 2099","B03E","B","B03",45.5561541,-84.7252881,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.98331951817638,"Acer","kill","E"
"437","ACRU",232,2081,"UMBS",13.3,"L","OS","7/5/2018","2080-2083 share base","B03E","B","B03",45.5563423,-84.7252119,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.00650552027729,"Acer","kill","E"
"438","ACRU",233,2121,"UMBS",13.7,"L","OS","7/6/2018","2120 - 2123 share base","B03E","B","B03",45.5562133,-84.7255587,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.10018960811505,"Acer","kill","E"
"439","ACRU",233,2122,"UMBS",14.1,"L","OS","7/6/2018","2120 - 2123 share base","B03E","B","B03",45.5562255,-84.725566,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.19536262005056,"Acer","kill","E"
"440","ACRU",232,2080,"UMBS",14.6,"L","OS","7/5/2018","2080-2083 share base, 2080 read asoutsode plot at 18.12 m","B03E","B","B03",45.5563409,-84.7252067,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.31639292460903,"Acer","kill","E"
"441","QURU",232,2075,"UMBS",14.4,"L","OS","7/5/2018","","B03E","B","B03",45.5562502,-84.7253451,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.3262621977894,"Quercus","kill","E"
"442","ACRU",234,2085,"UMBS",14.8,"L","OS","7/6/2018","2084-2085 share base, in a new plot","B03E","B","B03",45.5564338,-84.7252678,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.36543965678065,"Acer","kill","E"
"443","QURU",232,2074,"UMBS",14.8,"L","OS","7/5/2018","","B03E","B","B03",45.5563224,-84.7252623,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.42087314774191,"Quercus","kill","E"
"444","ACRU",233,2112,"UMBS",15.2,"L","OS","7/6/2018","Taken above DBH","B03E","B","B03",45.5561889,-84.7254064,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.46460858677546,"Acer","kill","E"
"445","ACRU",232,2071,"UMBS",15.2,"L","OS","7/5/2018","","B03E","B","B03",45.5563161,-84.725339,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.46460858677546,"Acer","kill","E"
"446","QURU",233,2126,"UMBS",15.1,"L","OS","7/6/2018","","B03E","B","B03",45.5563641,-84.7254976,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.49260060264842,"Quercus","kill","E"
"447","QURU",233,2093,"UMBS",15.4,"L","OS","7/6/2018","","B03E","B","B03",45.5562182,-84.7252008,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.56497942752184,"Quercus","kill","E"
"448","ACRU",233,2111,"UMBS",15.7,"L","OS","7/6/2018","2110 & 2111 share base","B03E","B","B03",45.5561881,-84.7253953,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.59056382402401,"Acer","kill","E"
"449","BEPA",235,2142,"UMBS",15.3,"D","SA","7/6/2018","2138 - 2143 share base, in a new plot","B03E","B","B03",45.5564644,-84.7254871,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",2.69969415967882,"Betula","kill","E"
"450","ACRU",233,2106,"UMBS",16.2,"L","OS","7/6/2018","2105 & 2106 share base","B03E","B","B03",45.5561767,-84.725327,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.71870417547382,"Acer","kill","E"
"451","ACRU",233,2089,"UMBS",16.3,"L","OS","7/6/2018","","B03E","B","B03",45.556307,-84.7253166,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.74459168070685,"Acer","kill","E"
"452","ACRU",233,2107,"UMBS",16.7,"L","OS","7/6/2018","2107 & 2108 share base","B03E","B","B03",45.5561498,-84.7253204,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.84899834775949,"Acer","kill","E"
"453","POGR",234,2094,"UMBS",21.6,"L","OD","7/6/2018","In a new plot","B03E","B","B03",45.5562159,-84.7252259,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",2.93255420307927,"Populus","kill","E"
"454","ACRU",233,2123,"UMBS",17.1,"L","OS","7/6/2018","2120 - 2123 share base","B03E","B","B03",45.5562191,-84.7255585,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.95476429086225,"Acer","kill","E"
"455","unknown",232,2078,"UMBS",19.9,"D","UN","7/5/2018","","B03E","B","B03",45.5562921,-84.7252726,"FL",0.0233,1.6303,NA,"","ash",3.05404963838846,"Other","kill","E"
"456","ACRU",233,2092,"UMBS",18.5,"D","OS","7/6/2018","2091 2092 and 2145 share base, ","B03E","B","B03",45.55624,-84.7252387,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.33544123537843,"Acer","kill","E"
"457","BEPA",233,2139,"UMBS",17.6,"D","UN","7/6/2018","2138 - 2143 share base","B03E","B","B03",45.556401,-84.7254978,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",3.54769593027078,"Betula","kill","E"
"458","ACRU",233,2105,"UMBS",19.8,"L","OS","7/6/2018","2105 & 2106 share base","B03E","B","B03",45.5561754,-84.7253509,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.70316637876821,"Acer","kill","E"
"459","ACRU",233,2118,"UMBS",20.8,"L","OS","7/6/2018","Some lower branches dead","B03E","B","B03",45.5561803,-84.7255405,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.99508816254727,"Acer","kill","E"
"460","ACRU",233,2091,"UMBS",20.9,"L","OS","7/6/2018","2091 2092 and 2145 share base","B03E","B","B03",45.5562753,-84.7252328,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.02470554825958,"Acer","kill","E"
"461","ACRU",233,2109,"UMBS",21.2,"L","OS","7/6/2018","","B03E","B","B03",45.5561541,-84.7253862,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.11401676960711,"Acer","kill","E"
"462","ACRU",232,2082,"UMBS",21.3,"L","OS","7/5/2018","2080-2083 share base, 2082 reading taken above DBH","B03E","B","B03",45.5563365,-84.7252051,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.14393964180378,"Acer","kill","E"
"463","ACRU",233,2119,"UMBS",21.8,"L","OS","7/6/2018","","B03E","B","B03",45.5561991,-84.7254897,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.29469010852941,"Acer","kill","E"
"464","ACRU",233,2088,"UMBS",22,"L","OS","7/6/2018","2088 - 2090 share base","B03E","B","B03",45.5563021,-84.7253155,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.35551747239608,"Acer","kill","E"
"465","ACRU",233,2097,"UMBS",22.4,"L","OD","7/6/2018","2095 - 2097 share base, in a cluster with 2098 and 2099","B03E","B","B03",45.5561555,-84.7252748,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.47806898921292,"Acer","kill","E"
"466","BEPA",233,2136,"UMBS",19.9,"L","OD","7/6/2018","","B03E","B","B03",45.5563013,-84.7254274,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",4.50803061471136,"Betula","kill","E"
"467","ACRU",233,2095,"UMBS",25.1,"L","OD","7/6/2018","2095 - 2097 share base, in a cluster with 2098 and 2099","B03E","B","B03",45.5561595,-84.7252671,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.33588379442526,"Acer","kill","E"
"468","ACRU",234,2145,"UMBS",25.3,"L","OD","7/6/2018","2091 2092 and 2145 share base, in a new plot","B03E","B","B03",45.5563197,-84.725207,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.40150067152684,"Acer","kill","E"
"469","ACRU",233,2117,"UMBS",25.3,"L","OD","7/6/2018","Shares base with smaller tree","B03E","B","B03",45.5561708,-84.7255065,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.40150067152684,"Acer","kill","E"
"470","ACRU",234,2103,"UMBS",25.9,"L","OD","7/6/2018","2100 - 2104 share base, in a new plot, taken above DBH","B03E","B","B03",45.5562912,-84.7253236,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.60003148179322,"Acer","kill","E"
"471","ACRU",233,2116,"UMBS",25.9,"L","OD","7/6/2018","Shares base with smaller tree","B03E","B","B03",45.5562043,-84.7254649,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.60003148179322,"Acer","kill","E"
"472","ACRU",233,2104,"UMBS",26.2,"L","OD","7/6/2018","2100 - 2104 share base","B03E","B","B03",45.5562443,-84.7253548,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.7002357877045,"Acer","kill","E"
"473","ACRU",233,2100,"UMBS",26.6,"L","OD","7/6/2018","2100 - 2104 share base","B03E","B","B03",45.5562304,-84.7253544,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.83480776466934,"Acer","kill","E"
"474","QURU",233,2137,"UMBS",27.2,"D","OS","7/6/2018","","B03E","B","B03",45.5563744,-84.7254406,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.86866058502624,"Quercus","kill","E"
"475","ACRU",233,2114,"UMBS",27.7,"L","OD","7/6/2018","Shares base with smaller tree","B03E","B","B03",45.5561556,-84.7254152,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.2105158739539,"Acer","kill","E"
"476","BEPA",233,2138,"UMBS",23.9,"D","OS","7/6/2018","2138 - 2143 share base","B03E","B","B03",45.5564071,-84.7254952,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",6.44375525800278,"Betula","kill","E"
"477","POGR",233,2115,"UMBS",31.7,"D","UN","7/6/2018","","B03E","B","B03",45.5561976,-84.7254455,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.01897322459611,"Populus","kill","E"
"478","BEPA",233,2143,"UMBS",25.3,"D","UN","7/6/2018","2138 - 2143 share base","B03E","B","B03",45.5564185,-84.7254391,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",7.20046440393402,"Betula","kill","E"
"479","ACRU",233,2102,"UMBS",31.8,"L","OD","7/6/2018","2100 - 2104 share base, tak n several inches above DBH","B03E","B","B03",45.5562239,-84.7253699,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",7.68150993487212,"Acer","kill","E"
"480","POGR",232,2073,"UMBS",33.1,"L","OD","7/5/2018","","B03E","B","B03",45.5563752,-84.7253447,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",7.74412670430075,"Populus","kill","E"
"481","POGR",233,2113,"UMBS",34.8,"L","OD","7/6/2018","","B03E","B","B03",45.5561542,-84.7254417,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.67873732789104,"Populus","kill","E"
"482","ACRU",233,2101,"UMBS",36,"L","OD","7/6/2018","2100 - 2104 share base","B03E","B","B03",45.5562383,-84.7253566,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",9.29853827328216,"Acer","kill","E"
"483","POGR",233,2087,"UMBS",38.6,"L","OD","7/6/2018","Taken above DBH","B03E","B","B03",45.5563127,-84.7252486,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",10.9862602403155,"Populus","live","E"
"484","POGR",233,2125,"UMBS",46.4,"L","OD","7/6/2018","","B03E","B","B03",45.5563209,-84.7254925,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",16.6990655669342,"Populus","live","E"
"485","POGR",233,2124,"UMBS",51.8,"L","OD","7/6/2018","","B03E","B","B03",45.556311,-84.725523,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",21.4518112765671,"Populus","live","E"
"486","POGR",231,1979,"UMBS",50.8,"D","UN","07/05/2018","","B03W","B","B03",45.5563147,-84.725815,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",20.5212451996933,"Populus","kill","W"
"487","POGR",231,2048,"UMBS",47.9,"L","OD","07/05/2018","","B03W","B","B03",45.5562927,-84.7259964,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",17.9525877084849,"Populus","kill","W"
"488","POGR",231,1986,"UMBS",47,"L","OD","07/05/2018","","B03W","B","B03",45.5563015,-84.725737,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",17.1943748705334,"Populus","kill","W"
"489","QURU",231,1962,"UMBS",55.5,"L","OD","07/05/2018","1962-1964 share base","B03W","B","B03",45.5563719,-84.7258339,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",16.5648507726934,"Quercus","kill","W"
"490","POGR",231,2020,"UMBS",44.7,"L","OD","07/05/2018","","B03W","B","B03",45.5561064,-84.7259431,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.3395768407913,"Populus","kill","W"
"491","POGR",231,1977,"UMBS",44.4,"L","OD","07/05/2018","","B03W","B","B03",45.5563774,-84.7258126,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",15.1063666438181,"Populus","kill","W"
"492","POGR",231,1985,"UMBS",43.9,"L","OD","07/05/2018","read as outside plot at 18.13 m","B03W","B","B03",45.5562864,-84.7256911,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.722126588783,"Populus","kill","W"
"493","POGR",231,1990,"UMBS",43.7,"L","OD","07/05/2018","","B03W","B","B03",45.5562512,-84.7257272,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.5699826049172,"Populus","kill","W"
"494","POGR",231,2044,"UMBS",43.5,"L","OD","07/05/2018","reading taken below DBH","B03W","B","B03",45.5562769,-84.7259638,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",14.418723833648,"Populus","kill","W"
"495","BEPA",231,2014,"UMBS",35.7,"L","OS","07/05/2018","","B03W","B","B03",45.5561618,-84.7259183,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",14.0946172487121,"Betula","kill","W"
"496","POGR",231,2022,"UMBS",42.5,"L","OD","07/05/2018","","B03W","B","B03",45.5561582,-84.7260285,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.6756689763262,"Populus","kill","W"
"497","QURU",230,1964,"UMBS",47.7,"L","OD","07/05/2018","1962-1964 share base, 1964 in new plot 230","B03W","B","B03",45.5564003,-84.7259185,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",13.2887912382615,"Quercus","kill","W"
"498","POGR",231,2018,"UMBS",41.8,"L","OD","07/05/2018","","B03W","B","B03",45.5561254,-84.7258891,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",13.1686060385653,"Populus","kill","W"
"499","POGR",231,1972,"UMBS",41,"L","OD","07/05/2018","","B03W","B","B03",45.5563805,-84.7257618,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.6022194564227,"Populus","kill","W"
"500","POGR",231,2056,"UMBS",40.7,"L","OD","07/05/2018","","B03W","B","B03",45.556346,-84.7260233,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.3934165018445,"Populus","kill","W"
"501","POGR",231,1973,"UMBS",40.4,"L","OD","07/05/2018","","B03W","B","B03",45.5563838,-84.7257806,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",12.1865666987589,"Populus","kill","W"
"502","POGR",231,1987,"UMBS",40,"L","OD","07/05/2018","","B03W","B","B03",45.5562775,-84.7258139,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.913798332605,"Populus","kill","W"
"503","POGR",231,1982,"UMBS",39.7,"L","OD","07/05/2018","","B03W","B","B03",45.556328,-84.7257572,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.7114904080421,"Populus","kill","W"
"504","POGR",231,2019,"UMBS",39.6,"L","OD","07/05/2018","","B03W","B","B03",45.5561345,-84.7258442,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.6444857068383,"Populus","kill","W"
"505","POGR",231,1984,"UMBS",38.8,"L","OD","07/05/2018","read as outside plot at 18.10 m","B03W","B","B03",45.5563489,-84.7257236,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",11.1161894541523,"Populus","kill","W"
"506","POGR",231,2055,"UMBS",36.7,"L","OD","07/05/2018","","B03W","B","B03",45.5563961,-84.7259239,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.79442760078807,"Populus","kill","W"
"507","POGR",231,2021,"UMBS",36,"D","UN","07/05/2018","","B03W","B","B03",45.556142,-84.7260182,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.37458288889794,"Populus","kill","W"
"508","POGR",231,2033,"UMBS",35.7,"L","OD","07/05/2018","","B03W","B","B03",45.5562729,-84.7261408,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",9.19779987115171,"Populus","kill","W"
"509","POGR",231,1983,"UMBS",34.8,"L","OD","07/05/2018","","B03W","B","B03",45.5563321,-84.7257413,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.67873732789104,"Populus","kill","W"
"510","POGR",231,1989,"UMBS",34.8,"L","OD","07/05/2018","","B03W","B","B03",45.5562541,-84.7257906,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.67873732789104,"Populus","kill","W"
"511","BEPA",231,2015,"UMBS",27.5,"L","OS","07/05/2018","2015-2016 share base","B03W","B","B03",45.5561813,-84.7258866,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",8.47212491568818,"Betula","kill","W"
"512","POGR",231,1992,"UMBS",33.6,"L","OD","07/05/2018","","B03W","B","B03",45.5562102,-84.7257429,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",8.0128243055792,"Populus","kill","W"
"513","BEPA",231,2016,"UMBS",25.3,"L","OS","07/05/2018","2015-2016 share base","B03W","B","B03",45.5561884,-84.7258874,"FL",0.0132,1.9505,NA,"Upper Great Lakes","Perala and Alban, 1994",7.20046440393402,"Betula","kill","W"
"514","POGR",231,2032,"UMBS",30.7,"L","OD","07/05/2018","","B03W","B","B03",45.5562524,-84.7261397,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.52534635631494,"Populus","kill","W"
"515","ACRU",231,2017,"UMBS",28.6,"L","UN","07/05/2018","","B03W","B","B03",45.5561955,-84.7258995,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",6.52397852537995,"Acer","kill","W"
"516","POGR",231,2023,"UMBS",30.6,"L","OD","07/05/2018","","B03W","B","B03",45.5562023,-84.7259634,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.47709115928398,"Populus","kill","W"
"517","POGR",231,2041,"UMBS",30,"L","OD","07/05/2018","","B03W","B","B03",45.5562795,-84.7260268,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",6.1917671915057,"Populus","kill","W"
"518","QURU",231,1963,"UMBS",27.6,"L","OD","07/05/2018","1962-1964 share base","B03W","B","B03",45.5563757,-84.7258186,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.99465165720729,"Quercus","kill","W"
"519","POGR",231,2043,"UMBS",29.5,"L","OD","07/05/2018","","B03W","B","B03",45.5562679,-84.7260051,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.95948664000285,"Populus","kill","W"
"520","ACRU",231,2037,"UMBS",26.5,"L","OS","07/05/2018","","B03W","B","B03",45.5562385,-84.726114,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",5.80106160689874,"Acer","kill","W"
"521","POGR",231,2027,"UMBS",29,"L","OD","07/05/2018","","B03W","B","B03",45.5562133,-84.7260259,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",5.73217194699622,"Populus","kill","W"
"522","ACRU",231,2035,"UMBS",23.1,"L","OS","07/05/2018","","B03W","B","B03",45.5562629,-84.7261303,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.69538578521965,"Acer","kill","W"
"523","ACRU",231,2053,"UMBS",22.6,"L","OS","07/05/2018","2052-2054 share base, 2053 reading taken above DBH, read as outside plot at 18.01","B03W","B","B03",45.5563977,-84.7260501,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.53979067125019,"Acer","kill","W"
"524","ACRU",231,2066,"UMBS",22,"L","OS","07/05/2018","2064-2066 share base","B03W","B","B03",45.5563031,-84.7259633,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.35551747239608,"Acer","kill","W"
"525","POGR",231,1998,"UMBS",25.7,"L","OD","07/05/2018","","B03W","B","B03",45.5562149,-84.7258637,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.35473387538298,"Populus","kill","W"
"526","ACRU",231,2004,"UMBS",21.5,"L","OS","07/05/2018","","B03W","B","B03",45.5561607,-84.7258311,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",4.20401309446596,"Acer","kill","W"
"527","POGR",231,1978,"UMBS",25.1,"D","OS","07/05/2018","","B03W","B","B03",45.5563388,-84.725801,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.12687657656891,"Populus","kill","W"
"528","POGR",231,1959,"UMBS",24.7,"L","OD","07/05/2018","","B03W","B","B03",45.5563191,-84.7259291,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",3.9787745636098,"Populus","kill","W"
"529","ACRU",231,2049,"UMBS",20.5,"L","OS","07/05/2018","2049-2050 share base","B03W","B","B03",45.5563679,-84.7260754,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.90669743901205,"Acer","kill","W"
"530","ACRU",231,2036,"UMBS",20.4,"L","OS","07/05/2018","","B03W","B","B03",45.5563007,-84.7261297,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.8773882478275,"Acer","kill","W"
"531","ACRU",231,2024,"UMBS",20.1,"L","OS","07/05/2018","2024-2025 share base","B03W","B","B03",45.5562384,-84.7259294,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.78992626161869,"Acer","kill","W"
