"","Species","Subplot","Tag","Site","dbh","Health_status","Canopy_status","Date","Notes","SubplotID","group","plotID","Latitude","Longitude","component","a","b","se","source","ref","leaf.mass","genus","sla","leaf.area","fate","plot.side"
"212","QURU",422,"276","UMBS",28.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620644,-84.705431,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",6.153311951112,"Quercus",14.2,87.3770297057904,"kill","W"
"213","QURU",422,"248","UMBS",27.2,"L","OD","6/22/2018","","D02W","D","D02",45.561883,-84.7052364,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.86866058502624,"Quercus",14.2,83.3349803073726,"kill","W"
"214","QURU",422,"247","UMBS",26.8,"L","OD","6/22/2018","","D02W","D","D02",45.5618979,-84.7052524,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.743509750515,"Quercus",14.2,81.5578384573129,"kill","W"
"215","QURU",422,"212","UMBS",26.6,"L","OD","6/22/2018","0211- 0212 SHARE BASE","D02W","D","D02",45.5621056,-84.7052847,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus",14.2,80.6737719394824,"kill","W"
"216","QURU",422,"273","UMBS",26.6,"L","OD","6/22/2018","","D02W","D","D02",45.5620776,-84.7055131,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.68125154503397,"Quercus",14.2,80.6737719394824,"kill","W"
"217","QURU",422,"215","UMBS",25.8,"L","OD","6/22/2018","0214- 0215 SHARE BASE","D02W","D","D02",45.5621021,-84.7052605,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.43435380119584,"Quercus",14.2,77.1678239769809,"kill","W"
"218","POGR",422,"209","UMBS",24.8,"L","OS","6/22/2018","","D02W","D","D02",45.5621559,-84.705309,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",4.01551579036499,"Populus",15.89,63.8065459088997,"kill","W"
"219","QURU",422,"226","UMBS",24.5,"L","OD","6/22/2018","0225-- 0226 SHARE BASE","D02W","D","D02",45.562063,-84.7051775,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.04054957078966,"Quercus",14.2,71.5758039052132,"kill","W"
"220","QURU",422,"241","UMBS",24.4,"L","OD","6/22/2018","","D02W","D","D02",45.5619423,-84.7052281,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",5.0106426955843,"Quercus",14.2,71.151126277297,"kill","W"
"221","QURU",422,"283","UMBS",24.1,"L","OD","6/22/2018","","D02W","D","D02",45.5620875,-84.705375,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.92125687288727,"Quercus",14.2,69.8818475949992,"kill","W"
"222","QURU",422,"266","UMBS",23.7,"L","OD","6/22/2018","","D02W","D","D02",45.5620257,-84.7054239,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.80286169618821,"Quercus",14.2,68.2006360858726,"kill","W"
"223","QURU",422,"288","UMBS",23.5,"L","OD","6/22/2018","","D02W","D","D02",45.562157,-84.7053681,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.74400324017087,"Quercus",14.2,67.3648460104264,"kill","W"
"224","QURU",422,"225","UMBS",23.2,"L","OD","6/22/2018","0225-- 0226 SHARE BASE","D02W","D","D02",45.5620616,-84.7051842,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.65614241508594,"Quercus",14.2,66.1172222942204,"kill","W"
"225","QURU",422,"260","UMBS",22.8,"M","OD","6/22/2018","","D02W","D","D02",45.5619636,-84.7055004,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.53979706515038,"Quercus",14.2,64.4651183251354,"kill","W"
"226","QURU",422,"264","UMBS",22.4,"L","OD","6/22/2018","0264- 0265 SHARE BASE","D02W","D","D02",45.5619789,-84.7055221,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.42437677648507,"Quercus",14.2,62.826150226088,"kill","W"
"227","QURU",424,"254","UMBS",22,"L","OD","6/22/2018","","D02W","D","D02",45.5618255,-84.7054082,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.30989051638478,"Quercus",14.2,61.2004453326638,"kill","W"
"228","QURU",422,"214","UMBS",21.6,"L","OD","6/22/2018","0214- 0215 SHARE BASE","D02W","D","D02",45.5621099,-84.7052662,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.19634750304832,"Quercus",14.2,59.5881345432861,"kill","W"
"229","QURU",422,"265","UMBS",21.4,"L","OD","6/22/2018","0264- 0265 SHARE BASE","D02W","D","D02",45.5619808,-84.7055223,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus",14.2,58.7870438585204,"kill","W"
"230","QURU",422,"275","UMBS",21.4,"L","OD","6/22/2018","","D02W","D","D02",45.5619444,-84.7054662,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.13993266609299,"Quercus",14.2,58.7870438585204,"kill","W"
"231","QURU",422,"286","UMBS",21.2,"L","OD","6/22/2018","","D02W","D","D02",45.5621142,-84.7053416,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.08375721735682,"Quercus",14.2,57.9893524864668,"kill","W"
"232","QURU",422,"274","UMBS",21.1,"L","OS","6/22/2018","","D02W","D","D02",45.5620917,-84.7054974,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",4.05575964668878,"Quercus",14.2,57.5917869829807,"kill","W"
"233","QURU",422,"272","UMBS",20.6,"L","OD","6/22/2018","0271- 0272 SHARE BASE","D02W","D","D02",45.5620624,-84.7054789,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.91667957322555,"Quercus",14.2,55.6168499398028,"kill","W"
"234","PIST",422,"256","UMBS",20.1,"M","OS","6/22/2018","","D02W","D","D02",45.5619013,-84.705474,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.909854282082177,"Pinus",12.5,11.3731785260272,"kill","W"
"235","ACRU",422,"206","UMBS",18.3,"L","OD","6/22/2018","","D02W","D","D02",45.5620533,-84.7053578,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.2800730052043,"Acer",19,62.3213870988816,"kill","W"
"236","ACRU",422,"279","UMBS",17.7,"L","OS","6/22/2018","0279-0280 SHARE BASE","D02W","D","D02",45.5621343,-84.7054577,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",3.1159297805222,"Acer",19,59.2026658299218,"kill","W"
"237","QURU",422,"216","UMBS",17.5,"L","OD","6/22/2018","","D02W","D","D02",45.5621107,-84.705245,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.08931076823341,"Quercus",14.2,43.8682129089144,"kill","W"
"238","ACRU",422,"238","UMBS",16.3,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.561951,-84.7052517,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.74459168070685,"Acer",19,52.1472419334301,"kill","W"
"239","ACRU",422,"270","UMBS",14.7,"L","OS","6/22/2018","TAKEN UNDER DBH LINE","D02W","D","D02",45.5620483,-84.7055606,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.34087124757458,"Acer",19,44.476553703917,"kill","W"
"240","ACRU",422,"235","UMBS",13.1,"L","OS","6/22/2018","","D02W","D","D02",45.5619949,-84.7051692,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.96022817481107,"Acer",19,37.2443353214103,"kill","W"
"241","ACRU",422,"224","UMBS",12.4,"L","OS","6/22/2018","","D02W","D","D02",45.5620298,-84.7052432,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.80126755715205,"Acer",19,34.2240835858889,"live","W"
"242","ACRU",422,"282","UMBS",12,"L","OS","6/22/2018","","D02W","D","D02",45.562057,-84.7053644,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.71256849655241,"Acer",19,32.5388014344958,"live","W"
"243","ACRU",424,"281","UMBS",12,"L","OS","6/22/2018","","D02W","D","D02",45.5621189,-84.7054486,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.71256849655241,"Acer",19,32.5388014344958,"live","W"
"244","ACRU",422,"231","UMBS",11.7,"L","OS","6/22/2018","","D02W","D","D02",45.5619998,-84.7052778,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.64708138497441,"Acer",19,31.2945463145137,"live","W"
"245","FAGR",422,"249","UMBS",11.2,"L","UN","6/22/2018","","D02W","D","D02",45.5619904,-84.7053555,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.19645415816215,"Fagus",35,41.8758955356754,"live","W"
"246","ACRU",422,"280","UMBS",10.9,"L","OS","6/22/2018","0279-0280 SHARE BASE","D02W","D","D02",45.5621343,-84.7054615,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer",19,28.0607477411083,"live","W"
"247","FAGR",422,"223","UMBS",10.8,"L","OS","6/22/2018","","D02W","D","D02",45.562026,-84.7052752,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.12757819671632,"Fagus",35,39.4652368850713,"live","W"
"248","ACRU",422,"243","UMBS",10.7,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619138,-84.7052203,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer",19,27.2717778393469,"live","W"
"249","ACRU",422,"244","UMBS",10.6,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619111,-84.705216,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.41475052678069,"Acer",19,26.8802600088331,"live","W"
"250","ACRU",422,"250","UMBS",10.3,"L","OS","6/22/2018","","D02W","D","D02",45.5619478,-84.7053516,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.35356201372611,"Acer",19,25.7176782607961,"live","W"
"251","ACRU",422,"221","UMBS",10.2,"L","OS","6/22/2018","","D02W","D","D02",45.562076,-84.7052108,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer",19,25.334170980239,"live","W"
"252","ACRU",422,"240","UMBS",9.8,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.5619446,-84.7052432,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer",19,23.8204844286636,"live","W"
"253","ACRU",422,"255","UMBS",9.8,"L","OS","6/22/2018","","D02W","D","D02",45.5618783,-84.7054639,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer",19,23.8204844286636,"live","W"
"254","ACRU",422,"227","UMBS",9.8,"L","OS","6/22/2018","","D02W","D","D02",45.5620775,-84.7051642,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.25370970677177,"Acer",19,23.8204844286636,"live","W"
"255","ACRU",422,"261","UMBS",9.5,"L","OS","6/22/2018","","D02W","D","D02",45.5619504,-84.7055467,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"live","W"
"256","ACRU",422,"239","UMBS",9.5,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.5619412,-84.7052537,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"live","W"
"257","ACRU",422,"237","UMBS",9.5,"L","OS","6/22/2018","0237-0240 SHARE BASE","D02W","D","D02",45.561932,-84.7051947,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"live","W"
"258","ACRU",422,"234","UMBS",9.3,"L","OS","6/22/2018","","D02W","D","D02",45.5619696,-84.7051916,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer",19,21.9748628656166,"live","W"
"259","FAGR",422,"236","UMBS",9.3,"L","UN","6/22/2018","","D02W","D","D02",45.5619743,-84.7051607,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.883636551404782,"Fagus",35,30.9272792991674,"live","W"
"260","ACRU",422,"251","UMBS",9,"L","OS","6/22/2018","","D02W","D","D02",45.5618866,-84.7054226,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.09961915460115,"Acer",19,20.8927639374219,"live","W"
"261","PIST",422,"208","UMBS",8.9,"L","OS","6/22/2018","","D02W","D","D02",45.5620945,-84.7053709,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.207064786584888,"Pinus",12.5,2.5883098323111,"live","W"
"262","ACRU",422,"267","UMBS",8.8,"L","OS","6/22/2018","","D02W","D","D02",45.5620233,-84.7054794,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer",19,20.1820718455724,"live","W"
"263","ACRU",422,"289","UMBS",8.8,"L","UN","6/22/2018","","D02W","D","D02",NA,NA,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.06221430766171,"Acer",19,20.1820718455724,"live","W"
"264","ACRU",422,"222","UMBS",8.7,"L","OS","6/22/2018","","D02W","D","D02",45.5620951,-84.705193,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.04368269073493,"Acer",19,19.8299711239636,"live","W"
"265","FAGR",422,"242","UMBS",8.7,"L","UN","6/22/2018","","D02W","D","D02",45.5619301,-84.7052275,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.792600165296506,"Fagus",35,27.7410057853777,"live","W"
"266","PIST",422,"284","UMBS",8.7,"L","UN","6/22/2018","","D02W","D","D02",45.5621019,-84.7054016,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.198687748774743,"Pinus",12.5,2.48359685968429,"live","W"
"267","ACRU",422,"245","UMBS",8.6,"L","OS","6/22/2018","0243- 0245 SHARE BASE","D02W","D","D02",45.5619129,-84.705209,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.02526574324182,"Acer",19,19.4800491215946,"live","W"
"268","PIST",422,"213","UMBS",8.1,"L","OS","6/22/2018","","D02W","D","D02",45.562147,-84.7052784,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.17449455770257,"Pinus",12.5,2.18118197128213,"live","W"
"269","FAGR",431,"462","UMBS",8,"L","OS","6/25/2018","in a cluster with 461 & 463","D03E","D","D03",45.5603887,-84.7042965,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.691295176831293,"Fagus",35,24.1953311890952,"kill","E"
"270","PIST",431,"433","UMBS",8,"L","OS","6/25/2018","","D03E","D","D03",45.5602527,-84.7042611,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.170600034002338,"Pinus",12.5,2.13250042502922,"kill","E"
"271","ACRU",431,"486","UMBS",8.1,"L","UN","6/25/2018","in a cluster with 487 & 488 & 489","D03E","D","D03",45.5604895,-84.7042446,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.934922821128842,"Acer",19,17.763533601448,"kill","E"
"272","ACRU",431,"435","UMBS",8.2,"L","OS","6/25/2018","","D03E","D","D03",45.5602809,-84.7042682,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",0.952757035581599,"Acer",19,18.1023836760504,"kill","E"
"273","FAGR",431,"387","UMBS",8.2,"L","UN","6/25/2018","","D03E","D","D03",45.5604297,-84.7041577,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.719691949311422,"Fagus",35,25.1892182258998,"kill","E"
"274","PIST",431,"468","UMBS",8.2,"L","OS","6/25/2018","","D03E","D","D03",45.5603537,-84.7043947,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.178428562573929,"Pinus",12.5,2.23035703217412,"kill","E"
"275","FAGR",431,"451","UMBS",8.3,"L","OS","6/25/2018","in a cluster","D03E","D","D03",45.5602473,-84.7043334,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.734055564243987,"Fagus",35,25.6919447485395,"kill","E"
"276","PIST",431,"385","UMBS",8.5,"L","UN","6/25/2018","","D03E","D","D03",45.5603691,-84.704193,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.190466584971676,"Pinus",12.5,2.38083231214595,"kill","E"
"277","PIST",431,"475","UMBS",8.7,"L","UN","6/25/2018","","D03E","D","D03",45.5604162,-84.7043366,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.198687748774743,"Pinus",12.5,2.48359685968429,"kill","E"
"278","PIRE",431,"415","UMBS",8.8,"L","UN","6/25/2018","","D03E","D","D03",45.5603045,-84.7041003,"FL",7e-04,3.122,0.553,"","",0.621975019610524,"Pinus",5.39,3.35244535570072,"kill","E"
"279","ACRU",428,"490","UMBS",8.9,"L","OS","6/25/2018","in a cluster, In a new plot, new plot number is 428","D03E","D","D03",45.5605513,-84.7042683,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer",19,20.5363398621511,"kill","E"
"280","ACRU",431,"410","UMBS",8.9,"L","UN","6/25/2018","","D03E","D","D03",45.5603377,-84.7040716,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.08085999274479,"Acer",19,20.5363398621511,"kill","E"
"281","FAGR",430,"396","UMBS",8.9,"L","UN","6/25/2018","In a new plot, new plot number is 430","D03E","D","D03",45.5604709,-84.7040737,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus",35,28.788198807721,"kill","E"
"282","FAGR",431,"405","UMBS",8.9,"L","UN","6/25/2018","","D03E","D","D03",45.5603694,-84.7040134,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.822519965934884,"Fagus",35,28.788198807721,"kill","E"
"283","PIRE",431,"473","UMBS",8.9,"L","OS","6/25/2018","","D03E","D","D03",45.5604214,-84.7044062,"FL",7e-04,3.122,0.553,"","",0.644308173572705,"Pinus",5.39,3.47282105555688,"kill","E"
"284","FAGR",431,"395","UMBS",9,"L","UN","6/25/2018","","D03E","D","D03",45.56046,-84.7040501,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.83764014666654,"Fagus",35,29.3174051333289,"kill","E"
"285","ACRU",431,"441","UMBS",9.3,"L","OS","6/25/2018","in a cluster with 442 &443","D03E","D","D03",45.5603102,-84.7042705,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.15657172976929,"Acer",19,21.9748628656166,"kill","E"
"286","FAGR",431,"393","UMBS",9.4,"L","UN","6/25/2018","taken a little lower than dbh","D03E","D","D03",45.560442,-84.7040668,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",0.899179217802815,"Fagus",35,31.4712726230985,"kill","E"
"287","ACRU",431,"483","UMBS",9.5,"L","OS","6/25/2018","","D03E","D","D03",45.5604663,-84.7042961,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.19509707634791,"Acer",19,22.7068444506103,"kill","E"
"288","ACRU",431,"466","UMBS",9.7,"L","UN","6/25/2018","in a cluster with 465","D03E","D","D03",45.5603923,-84.7042576,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.23406291816607,"Acer",19,23.4471954451554,"kill","E"
"289","PIRE",431,"424","UMBS",9.7,"L","UN","6/25/2018","","D03E","D","D03",45.5602634,-84.7041405,"FL",7e-04,3.122,0.553,"","",0.842945301712924,"Pinus",5.39,4.54347517623266,"kill","E"
"290","PIRE",431,"425","UMBS",9.8,"L","UN","6/25/2018","","D03E","D","D03",45.5602617,-84.7041139,"FL",7e-04,3.122,0.553,"","",0.870373877983488,"Pinus",5.39,4.691315202331,"kill","E"
"291","PIST",431,"482","UMBS",9.8,"L","OS","6/25/2018","","D03E","D","D03",45.5604696,-84.7043109,"FL",0.0039,1.817,0.262,"Upper Great Lakes","Perala and Alban, 1994",0.246673437853272,"Pinus",12.5,3.0834179731659,"kill","E"
"292","ACRU",431,"394","UMBS",10.2,"L","OS","6/25/2018","In a cluster","D03E","D","D03",45.5604583,-84.7040568,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer",19,25.334170980239,"kill","E"
"293","ACRU",431,"401","UMBS",10.2,"L","OS","6/25/2018","in a cluster with 402","D03E","D","D03",45.5603824,-84.7041127,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.33337742001258,"Acer",19,25.334170980239,"kill","E"
"294","FAGR",431,"461","UMBS",10.2,"L","OS","6/25/2018","in a cluster with 462 & 463, taken above dbh","D03E","D","D03",45.5603846,-84.7042959,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.027251492798,"Fagus",35,35.95380224793,"kill","E"
"295","ACRU",431,"491","UMBS",10.4,"L","OS","6/25/2018","","D03E","D","D03",45.5605095,-84.7042155,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.37385270868471,"Acer",19,26.1032014650095,"kill","E"
"296","ACRU",431,"408","UMBS",10.7,"L","OS","6/25/2018","","D03E","D","D03",45.5603355,-84.7041523,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.43535672838668,"Acer",19,27.2717778393469,"kill","E"
"297","ACRU",431,"442","UMBS",10.9,"L","OS","6/25/2018","In a cluster with 441&443","D03E","D","D03",45.5603138,-84.7042728,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.47688146005833,"Acer",19,28.0607477411083,"kill","E"
"298","QURU",431,"471","UMBS",11.2,"L","OS","6/25/2018","","D03E","D","D03",45.5604141,-84.7044364,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.61381393186887,"Quercus",14.2,22.916157832538,"kill","E"
"299","ACRU",431,"399","UMBS",11.3,"L","OS","6/25/2018","in a cluster","D03E","D","D03",45.5603772,-84.704033,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.56116797847633,"Acer",19,29.6621915910503,"kill","E"
"300","FAGR",431,"463","UMBS",12.4,"L","OS","6/25/2018","In a plot with 461 & 462","D03E","D","D03",45.5603863,-84.7042999,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.41241166056141,"Fagus",35,49.4344081196495,"kill","E"
"301","ACRU",431,"436","UMBS",12.9,"L","OS","6/25/2018","","D03E","D","D03",45.560284,-84.7042651,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.91433079485192,"Acer",19,36.3722851021865,"kill","E"
"302","QURU",431,"446","UMBS",12.9,"L","OS","6/25/2018","Dbh taken above","D03E","D","D03",45.560277,-84.7043313,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",1.98220818843591,"Quercus",14.2,28.14735627579,"kill","E"
"303","ACRU",431,"402","UMBS",13.1,"L","OS","6/25/2018","in a cluster with 401","D03E","D","D03",45.560383,-84.7041167,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",1.96022817481107,"Acer",19,37.2443353214103,"kill","E"
"304","FAGR",431,"388","UMBS",13.5,"L","UN","6/25/2018","In a cluster with 389 and 390, Veg plot NW","D03E","D","D03",45.5604388,-84.7041498,"FL",0.0233,1.6303,0.341,"New Brunswick","ker 1980a",1.62232949422603,"Fagus",35,56.7815322979111,"kill","E"
"305","PIRE",431,"470","UMBS",13.7,"L","OS","6/25/2018","","D03E","D","D03",45.5603481,-84.7044442,"FL",7e-04,3.122,0.553,"","",2.47707782033854,"Pinus",5.39,13.3514494516247,"kill","E"
"306","QURU",431,"420","UMBS",13.7,"L","OS","6/25/2018","in a cluster with 419","D03E","D","D03",45.5603052,-84.7040515,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.16356358190805,"Quercus",14.2,30.7226028630943,"kill","E"
"307","ACRU",431,"465","UMBS",14,"L","OS","6/25/2018","in a cluster with 466","D03E","D","D03",45.5603872,-84.7042567,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.17143086549676,"Acer",19,41.2571864444385,"kill","E"
"308","QURU",431,"467","UMBS",14.1,"L","OS","6/25/2018","","D03E","D","D03",45.5603687,-84.7043561,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.25608286098121,"Quercus",14.2,32.0363766259332,"kill","E"
"309","ACRU",431,"443","UMBS",14.5,"L","OS","6/25/2018","In a cluster 441 &442","D03E","D","D03",45.5603158,-84.7042744,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.29200497119752,"Acer",19,43.5480944527529,"kill","E"
"310","ACRU",431,"449","UMBS",14.9,"L","OS","6/25/2018","in a cluster with 450","D03E","D","D03",45.5602246,-84.7043082,"FL",0.0373,1.54,0.569,"Michigan","Crow and Erdman, 1983",2.39009787171374,"Acer",19,45.411859562561,"kill","E"
"311","QURU",431,"437","UMBS",15.1,"L","OS","6/25/2018","","D03E","D","D03",45.5602888,-84.7042656,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.49260060264842,"Quercus",14.2,35.3949285576076,"kill","E"
"312","PIRE",431,"398","UMBS",16.1,"L","OS","6/25/2018","","D03E","D","D03",45.5604033,-84.7040779,"FL",7e-04,3.122,0.553,"","",4.10023194570468,"Pinus",5.39,22.1002501873482,"kill","E"
"313","QURU",431,"469","UMBS",16.3,"L","OS","6/25/2018","","D03E","D","D03",45.560334,-84.7044185,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.78595567073438,"Quercus",14.2,39.5605705244281,"kill","E"
"314","QURU",431,"419","UMBS",16.8,"L","OS","6/25/2018","in a cluster with 420","D03E","D","D03",45.5603164,-84.7040274,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.9111611192487,"Quercus",14.2,41.3384878933315,"kill","E"
"315","QURU",431,"414","UMBS",17.1,"L","OS","6/25/2018","","D03E","D","D03",45.5602973,-84.7041922,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",2.98710561351527,"Quercus",14.2,42.4168997119168,"kill","E"
"316","POGR",431,"464","UMBS",17.9,"L","OD","6/25/2018","","D03E","D","D03",45.5603958,-84.7042915,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.91251306057567,"Populus",15.89,30.3898325325474,"kill","E"
"317","POGR",431,"484","UMBS",17.9,"L","OD","6/25/2018","","D03E","D","D03",45.5604657,-84.7042982,"FL",0.0027,2.275,0.487,"Upper Great Lakes","Perala and Alban, 1994",1.91251306057567,"Populus",15.89,30.3898325325474,"kill","E"
"318","QURU",431,"455","UMBS",18.5,"L","OD","6/25/2018","","D03E","D","D03",45.5603209,-84.7043491,"FL",0.048,1.455,0.426,"Upper Great Lakes","Perala and Alban, 1994",3.34947007617695,"Quercus",14.2,47.5624750817127,"kill","E"
