"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"38","UMBS",334,1300,"BEPA",19.1,"L","OS","06/29/2018","in new plot 334","C03E"
"39","UMBS",332,1301,"FAGR",9.6,"L","UN","06/28/2018","","C03E"
"40","UMBS",332,1302,"FAGR",14.2,"L","OS","06/28/2018","","C03E"
"41","UMBS",332,1303,"FAGR",17,"L","OS","06/28/2018","","C03E"
"42","UMBS",332,1304,"QURU",27.4,"L","OD","06/28/2018","","C03E"
"43","UMBS",333,1305,"PIST",8,"L","UN","06/29/2018","in new plot","C03E"
"44","UMBS",332,1306,"FAGR",3.9,"L","UN","06/28/2018","SE veg plot","C03E"
"45","UMBS",332,1307,"ACRU",12.7,"L","OS","06/28/2018","1307-1308 share base","C03E"
"46","UMBS",332,1308,"ACRU",14,"L","OS","06/28/2018","1307-1308 share base","C03E"
"47","UMBS",332,1309,"ACRU",10.5,"L","OS","06/28/2018","","C03E"
"48","UMBS",332,1310,"PIST",11.3,"L","OS","06/28/2018","","C03E"
"49","UMBS",332,1311,"PIST",11.9,"L","OS","06/28/2018","","C03E"
"50","UMBS",332,1312,"PIST",14.7,"L","OS","06/28/2018","","C03E"
"51","UMBS",334,1313,"PIST",8.9,"L","OS","06/29/2018","in new plot 334","C03E"
"52","UMBS",332,1314,"ACRU",14.9,"L","OS","06/28/2018","","C03E"
"53","UMBS",332,1315,"ACRU",14.1,"L","OS","06/28/2018","","C03E"
"54","UMBS",332,1316,"QURU",27.6,"L","OD","06/28/2018","","C03E"
"55","UMBS",332,1317,"QURU",13.8,"L","OS","06/28/2018","","C03E"
"56","UMBS",332,1318,"POGR",19.9,"L","OD","06/28/2018","","C03E"
"57","UMBS",332,1319,"QURU",27.3,"L","OD","06/28/2018","","C03E"
"58","UMBS",332,1320,"QURU",18.8,"L","OD","06/28/2018","","C03E"
"59","UMBS",332,1321,"ACRU",24.5,"L","OD","06/28/2018","","C03E"
"60","UMBS",332,1322,"QURU",22.1,"L","OD","06/28/2018","","C03E"
"61","UMBS",332,1323,"QURU",34.9,"L","OD","06/28/2018","","C03E"
"62","UMBS",332,1324,"ACRU",8.3,"L","OS","06/28/2018","1324-1325 share base","C03E"
"63","UMBS",332,1325,"ACRU",10.8,"L","OS","06/28/2018","1324-1325 share base","C03E"
"64","UMBS",332,1326,"QURU",32.1,"L","OD","06/28/2018","","C03E"
"65","UMBS",332,1327,"ACRU",12,"L","OS","06/28/2018","1327-1328 share base","C03E"
"66","UMBS",332,1328,"ACRU",11.3,"L","OS","06/28/2018","1327-1328 share base","C03E"
"67","UMBS",332,1329,"QURU",37.5,"L","OD","06/28/2018","","C03E"
"68","UMBS",332,1330,"QURU",20.5,"L","OS","06/28/2018","1330-1331 share base","C03E"
"69","UMBS",332,1331,"QURU",18.6,"D","OS","06/28/2018","1330-1331 share base","C03E"
"70","UMBS",332,1332,"PIST",1.6,"L","UN","06/28/2018","SW veg plot","C03E"
"71","UMBS",332,1333,"PIST",3,"L","UN","06/28/2018","SW veg plot","C03E"
"72","UMBS",332,1334,"QURU",36.2,"L","OD","06/28/2018","","C03E"
"73","UMBS",332,1335,"POGR",39.2,"L","OD","06/28/2018","","C03E"
"74","UMBS",336,1336,"PIST",53,"L","OD","06/29/2018","in new plot 336","C03E"
"75","UMBS",332,1337,"ACRU",13.6,"L","OS","06/28/2018","","C03E"
"76","UMBS",332,1338,"PIRE",13.7,"L","OS","06/28/2018","","C03E"
"77","UMBS",335,1339,"POGR",31.5,"L","OD","06/29/2018","in new plot 335","C03E"
"78","UMBS",332,1340,"BEPA",12.1,"D","UN","06/28/2018","","C03E"
"79","UMBS",332,1341,"POGR",38.7,"L","OD","06/28/2018","","C03E"
"80","UMBS",332,1342,"ACRU",9.7,"L","OS","06/28/2018","","C03E"
"81","UMBS",332,1343,"POGR",34.3,"D","OD","06/28/2018","","C03E"
"82","UMBS",332,1344,"ACRU",10.6,"L","OS","06/28/2018","1344-1345 share base","C03E"
"83","UMBS",332,1345,"ACRU",12.2,"D","OS","06/28/2018","1344-1345 share base, reading above DBH","C03E"
"84","UMBS",332,1346,"PIST",32,"L","OD","06/28/2018","","C03E"
"85","UMBS",332,1347,"PIST",17.2,"L","OS","06/28/2018","","C03E"
"86","UMBS",332,1348,"PIST",43.6,"L","OD","06/28/2018","","C03E"
"87","UMBS",332,1349,"PIST",12,"D","UN","06/28/2018","","C03E"
"88","UMBS",332,1350,"PIST",14.8,"L","OS","06/28/2018","","C03E"
"89","UMBS",332,1351,"ACRU",16.8,"L","OS","06/28/2018","","C03E"
"90","UMBS",332,1352,"PIST",12.3,"M","OS","06/28/2018","","C03E"
"91","UMBS",333,1353,"PIST",49.8,"L","OD","06/29/2018","","C03E"
"92","UMBS",333,1354,"FAGR",10,"L","UN","06/29/2018","","C03E"
"93","UMBS",333,1355,"QURU",34.5,"L","OD","06/29/2018","reading taken above DBH","C03E"
"94","UMBS",333,1356,"BEPA",13.8,"L","OS","06/29/2018","","C03E"
"95","UMBS",333,1357,"BEPA",16.5,"D","UN","06/29/2018","","C03E"
"96","UMBS",333,1358,"PIST",20.3,"D","OS","06/29/2018","","C03E"
"97","UMBS",333,1359,"ACRU",13.4,"L","OS","06/29/2018","","C03E"
