"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"24","UMBS",243,2269,"ACRU",11.1,"L","UN","07/06/2018","In a cluster with 2264 - 2269, in a new plot","B04E"
"25","UMBS",242,2270,"POGR",43.6,"L","OD","07/06/2018","","B04E"
"26","UMBS",242,2271,"ACRU",8.1,"L","OS","07/06/2018","","B04E"
"27","UMBS",242,2272,"POGR",49.4,"L","OD","07/06/2018","","B04E"
"28","UMBS",242,2273,"POGR",44.4,"L","OD","07/06/2018","","B04E"
"29","UMBS",242,2274,"POGR",39.1,"L","OD","07/06/2018","","B04E"
"30","UMBS",243,2275,"POGR",22,"D","UN","07/06/2018","In a new plot","B04E"
"31","UMBS",243,2276,"POGR",26,"L","OD","07/06/2018","In a new plot","B04E"
"32","UMBS",243,2277,"ACRU",10.2,"L","OS","07/06/2018","In a new plot","B04E"
"33","UMBS",242,2278,"POGR",25.4,"D","OD","07/06/2018","","B04E"
"34","UMBS",242,2279,"POGR",40.8,"L","OD","07/06/2018","Clustered with 2280 & 2281","B04E"
"35","UMBS",242,2280,"ACRU",11.6,"L","OS","07/06/2018","2280 & 2281 share base","B04E"
"36","UMBS",242,2281,"ACRU",20.5,"L","OS","07/06/2018","2280 & 2281 share base","B04E"
"37","UMBS",242,2282,"QURU",8.3,"L","UN","07/06/2018","","B04E"
"38","UMBS",243,2283,"POGR",45.4,"L","OD","07/06/2018","In a new plot","B04E"
"39","UMBS",242,2284,"ACRU",9.3,"L","OS","07/06/2018","","B04E"
"40","UMBS",242,2285,"ACRU",19.5,"L","OD","07/06/2018","2285 - 2289 share base","B04E"
"41","UMBS",242,2286,"ACRU",18.5,"L","OD","07/06/2018","2285 - 2289 share base","B04E"
"42","UMBS",242,2287,"ACRU",14.3,"L","OD","07/06/2018","2285 - 2289 share base, taken above DBH","B04E"
"43","UMBS",242,2288,"ACRU",18,"L","OD","07/06/2018","2285 - 2289 share base","B04E"
"44","UMBS",242,2289,"ACRU",15.5,"L","OD","07/06/2018","2285 - 2289 share base","B04E"
"45","UMBS",242,2290,"ACRU",8,"M","UN","07/06/2018","","B04E"
"46","UMBS",242,2291,"POGR",24.3,"L","OD","07/06/2018","","B04E"
"47","UMBS",242,2292,"FAGR",21,"L","OS","07/06/2018","","B04E"
"48","UMBS",242,2293,"ACRU",13.8,"L","OS","07/06/2018","2293 - 2294 share base","B04E"
"49","UMBS",242,2294,"ACRU",11,"L","OS","07/06/2018","2293 - 2294 share base","B04E"
"50","UMBS",242,2295,"ACRU",11.1,"L","OS","07/06/2018","2295 - 2297 share base","B04E"
"51","UMBS",242,2296,"ACRU",20.7,"L","OS","07/06/2018","2295 - 2297 share base","B04E"
"52","UMBS",242,2297,"ACRU",19.7,"L","OS","07/06/2018","2295 - 2297 share base","B04E"
"53","UMBS",242,2298,"POGR",39.9,"L","OD","07/06/2018","","B04E"
"54","UMBS",242,2299,"ACRU",9.9,"L","OS","07/06/2018","Shares base with smaller tree","B04E"
"55","UMBS",242,2300,"ACRU",8.4,"L","OS","07/06/2018","","B04E"
"56","UMBS",245,2301,"ACRU",9.1,"L","OS","07/06/2018","in a new plot","B04E"
"57","UMBS",242,2302,"ACRU",10.5,"L","OS","07/06/2018","","B04E"
"58","UMBS",242,2303,"QURU",8.2,"L","OS","07/06/2018","Taken above DBH","B04E"
"59","UMBS",242,2304,"QURU",9.1,"D","UN","07/06/2018","","B04E"
"60","UMBS",242,2305,"POGR",37,"L","OD","07/06/2018","","B04E"
"61","UMBS",242,2306,"POGR",24.7,"L","OD","07/06/2018","","B04E"
"62","UMBS",242,2307,"POGR",22.3,"D","UN","07/06/2018","","B04E"
"63","UMBS",242,2308,"POGR",38.2,"D","OS","07/06/2018","","B04E"
"64","UMBS",242,2309,"POGR",28,"D","UN","07/06/2018","","B04E"
"65","UMBS",242,2310,"POGR",40.5,"L","OD","07/06/2018","","B04E"
"66","UMBS",242,2311,"ACRU",1.7,"L","UN","07/06/2018","In SW veg plot","B04E"
"67","UMBS",242,2312,"ACRU",1.7,"L","UN","07/06/2018","In SW veg plot","B04E"
"68","UMBS",242,2313,"POGR ",36.6,"L","OD","07/06/2018","","B04E"
"69","UMBS",242,2314,"ACRU",16.2,"D","UN","07/06/2018","2314 & 2315 share base","B04E"
"70","UMBS",242,2315,"ACRU",12.3,"L","OS","07/06/2018","2314 & 2315 share base","B04E"
"71","UMBS",242,2316,"ACRU",10.2,"L","OS","07/06/2018","Shares base with smaller tree","B04E"
"72","UMBS",242,2317,"POGR",46.4,"L","OD","07/06/2018","","B04E"
"73","UMBS",242,2318,"ACRU",9,"L","OS","07/06/2018","","B04E"
"74","UMBS",242,2319,"ACRU",8.4,"L","OS","07/06/2018","","B04E"
"75","UMBS",242,2320,"POGR",37.2,"L","OD","07/06/2018","","B04E"
"76","UMBS",242,2321,"POGR",47.1,"L","OD","07/06/2018","","B04E"
"77","UMBS",242,2322,"ACRU",11.1,"L","OS","07/06/2018","2322 - 2324 share base","B04E"
"78","UMBS",242,2323,"ACRU",10.9,"L","OS","07/06/2018","2322 - 2324 share base","B04E"
"79","UMBS",242,2324,"ACRU",8.8,"L","OS","07/06/2018","2322 - 2324 share base","B04E"
"80","UMBS",242,2325,"POGR",35.7,"L","OD","07/06/2018","","B04E"
"81","UMBS",242,2326,"QURU",10.5,"L","OS","07/06/2018","2326 & 2327 share base","B04E"
"82","UMBS",242,2327,"QURU",9.7,"L","OS","07/06/2018","2326 & 2327 share base","B04E"
"83","UMBS",242,2328,"POGR",52.4,"L","OD","07/06/2018","","B04E"
"84","UMBS",242,2329,"ACRU",28.3,"L","OD","07/06/2018","2329 - 2332 share base","B04E"
"85","UMBS",242,2330,"ACRU",16.6,"L","OS","07/06/2018","2329 - 2332 share base","B04E"
"86","UMBS",242,2331,"ACRU",35.2,"L","OD","07/06/2018","2329 - 2332 share base","B04E"
"87","UMBS",242,2332,"ACRU",16.1,"L","OS","07/06/2018","2329 - 2332 share base","B04E"
"88","UMBS",242,2333,"ACRU",16.2,"D","UN","07/06/2018","","B04E"
"89","UMBS",242,2334,"ACPE",1.1,"L","SA","07/06/2018","In NW  veg plot","B04E"
"90","UMBS",244,2335,"POGR",40,"L","OD","07/06/2018","In a new plot","B04E"
"91","UMBS",242,2336,"ACRU",8.4,"L","UN","07/06/2018","Shares base with smaller tree","B04E"
"92","UMBS",242,2337,"BEPA",32.9,"L","OD","07/06/2018","2337 - 2338 share base","B04E"
"93","UMBS",242,2338,"BEPA",26.4,"L","OD","07/06/2018","2337 - 2338 share base","B04E"
"94","UMBS",242,2339,"ACRU",13.6,"L","OS","07/06/2018","2339 - 2341 share base","B04E"
"95","UMBS",242,2340,"ACRU",12,"L","OS","07/06/2018","2339 - 2341 share base","B04E"
"96","UMBS",242,2341,"ACRU",21.5,"L","OS","07/06/2018","2339 - 2341 share base","B04E"
"97","UMBS",242,2342,"FAGR",15.2,"L","OS","07/06/2018","","B04E"
"98","UMBS",242,2343,"FAGR ",10.5,"L","UN","07/06/2018","","B04E"
"99","UMBS",243,2344,"POGR",31.4,"L","OD","07/06/2018","In a new plot","B04E"
"100","UMBS",242,2345,"ACRU",16.2,"L","OS","07/06/2018","2345 - 2347 share base","B04E"
"101","UMBS",242,2346,"ACRU",26.5,"L","OD","07/06/2018","2345 - 2347 share base","B04E"
"102","UMBS",242,2347,"ACRU",28.6,"L","OS","07/06/2018","2345 - 2347 share base","B04E"
"103","UMBS",242,2348,"QURU",9.1,"L","OS","07/06/2018","","B04E"
