"","Site","Subplot","Tag","Species","DBH_cm","Health_status","Canopy_status","Date","Notes","SubplotID"
"38","UMBS",231,1996,"ACRU",17.7,"L","OS","07/05/2018","","B03W"
"39","UMBS",231,1997,"ACRU",15.2,"L","OS","07/05/2018","","B03W"
"40","UMBS",231,1998,"POGR",25.7,"L","OD","07/05/2018","","B03W"
"41","UMBS",231,1999,"ACRU",8.8,"L","OS","07/05/2018","","B03W"
"42","UMBS",231,2000,"ACRU",11.3,"L","OS","07/05/2018","2000-2002 share base","B03W"
"43","UMBS",231,2001,"ACRU",9.2,"D","OS","07/05/2018","2000-2002 share base, 2001 reading taken above DBH","B03W"
"44","UMBS",231,2002,"ACRU",11.6,"L","OS","07/05/2018","2000-2002 share base","B03W"
"45","UMBS",231,2003,"FAGR",2.4,"L","UN","07/05/2018","SE veg plot","B03W"
"46","UMBS",231,2004,"ACRU",21.5,"L","OS","07/05/2018","","B03W"
"47","UMBS",229,2005,"POGR",9.4,"D","UN","07/05/2018","2005-2006 share base, 2005 in new plot, 2005 is a limb of a fallen tree that is technically above 45 degrees, but DBH would be at base of tree which is less than 45 degrees off the ground and several meters away","B03W"
"48","UMBS",229,2006,"POGR",10.9,"D","UN","07/05/2018","2005-2006 share base, 2006 in new plot, 2006 is a limb of a fallen tree that is technically above 45 degrees, but DBH would be from base of tree which is less than 45 degrees off the ground and several meters away","B03W"
"49","UMBS",231,2007,"FAGR",20.3,"L","OS","07/05/2018","","B03W"
"50","UMBS",231,2008,"ACRU",18.4,"L","OS","07/05/2018","2008-2010 share base","B03W"
"51","UMBS",231,2009,"ACRU",18.4,"L","OS","07/05/2018","2008-2010 share base","B03W"
"52","UMBS",231,2010,"ACRU",10.2,"L","UN","07/05/2018","2008-2010 share base","B03W"
"53","UMBS",231,2011,"ACRU",11.3,"L","OS","07/05/2018","2011-2012 share base","B03W"
"54","UMBS",231,2012,"ACRU",13.6,"L","OS","07/05/2018","2011-2012 share base","B03W"
"55","UMBS",231,2013,"FAGR",11.4,"L","OS","07/05/2018","reading taken above DBH","B03W"
"56","UMBS",231,2014,"BEPA",35.7,"L","OS","07/05/2018","","B03W"
"57","UMBS",231,2015,"BEPA",27.5,"L","OS","07/05/2018","2015-2016 share base","B03W"
"58","UMBS",231,2016,"BEPA",25.3,"L","OS","07/05/2018","2015-2016 share base","B03W"
"59","UMBS",231,2017,"ACRU",28.6,"L","UN","07/05/2018","","B03W"
"60","UMBS",231,2018,"POGR",41.8,"L","OD","07/05/2018","","B03W"
"61","UMBS",231,2019,"POGR",39.6,"L","OD","07/05/2018","","B03W"
"62","UMBS",231,2020,"POGR",44.7,"L","OD","07/05/2018","","B03W"
"63","UMBS",231,2021,"POGR",36,"D","UN","07/05/2018","","B03W"
"64","UMBS",231,2022,"POGR",42.5,"L","OD","07/05/2018","","B03W"
"65","UMBS",231,2023,"POGR",30.6,"L","OD","07/05/2018","","B03W"
"66","UMBS",231,2024,"ACRU",20.1,"L","OS","07/05/2018","2024-2025 share base","B03W"
"67","UMBS",231,2025,"ACRU",14.1,"L","OS","07/05/2018","","B03W"
"68","UMBS",231,2026,"ACRU",15.4,"L","OS","07/05/2018","","B03W"
"69","UMBS",231,2027,"POGR",29,"L","OD","07/05/2018","","B03W"
"70","UMBS",231,2028,"ACRU",10.4,"L","OS","07/05/2018","2028-2029 share base","B03W"
"71","UMBS",231,2029,"ACRU",17,"L","OS","07/05/2018","2028-2029 share base","B03W"
"72","UMBS",231,2030,"ACRU",10,"M","OS","07/05/2018","","B03W"
"73","UMBS",231,2031,"ACRU",13.6,"L","OS","07/05/2018","","B03W"
"74","UMBS",231,2032,"POGR",30.7,"L","OD","07/05/2018","","B03W"
"75","UMBS",231,2033,"POGR",35.7,"L","OD","07/05/2018","","B03W"
"76","UMBS",231,2034,"ACRU",11.6,"L","OS","07/05/2018","","B03W"
"77","UMBS",231,2035,"ACRU",23.1,"L","OS","07/05/2018","","B03W"
"78","UMBS",231,2036,"ACRU",20.4,"L","OS","07/05/2018","","B03W"
"79","UMBS",231,2037,"ACRU",26.5,"L","OS","07/05/2018","","B03W"
"80","UMBS",231,2038,"ACRU",15,"L","UN","07/05/2018","2038-2039 share base","B03W"
"81","UMBS",231,2039,"ACRU",14.8,"L","OS","07/05/2018","2038-2039 share base","B03W"
"82","UMBS",231,2040,"ACRU",10.5,"L","OS","07/05/2018","","B03W"
"83","UMBS",231,2041,"POGR",30,"L","OD","07/05/2018","","B03W"
"84","UMBS",231,2042,"ACRU",7.9,"L","OS","07/05/2018","REDACT, under minimum DBH","B03W"
"85","UMBS",231,2043,"POGR",29.5,"L","OD","07/05/2018","","B03W"
"86","UMBS",231,2044,"POGR",43.5,"L","OD","07/05/2018","reading taken below DBH","B03W"
"87","UMBS",231,2045,"ACRU",7.8,"L","OS","07/05/2018","REDACT, under minimum DBH","B03W"
"88","UMBS",231,2046,"FAGR",8.1,"L","UN","07/05/2018","","B03W"
"89","UMBS",231,2047,"ACRU",17.4,"L","OS","07/05/2018","","B03W"
"90","UMBS",231,2048,"POGR",47.9,"L","OD","07/05/2018","","B03W"
"91","UMBS",231,2049,"ACRU",20.5,"L","OS","07/05/2018","2049-2050 share base","B03W"
"92","UMBS",231,2050,"ACRU",9.6,"L","UN","07/05/2018","2049-2050 share base","B03W"
"93","UMBS",231,2051,"ACRU",13.2,"L","UN","07/05/2018","reading taken above DBH","B03W"
"94","UMBS",231,2052,"ACRU",10.9,"D","UN","07/05/2018","2052-2054 share base, 2052 read as outside plot at 18.37","B03W"
"95","UMBS",231,2053,"ACRU",22.6,"L","OS","07/05/2018","2052-2054 share base, 2053 reading taken above DBH, read as outside plot at 18.01","B03W"
"96","UMBS",230,2054,"ACRU",11.6,"L","OS","07/05/2018","2052-2054 share base, 2054 in new plot 230","B03W"
"97","UMBS",231,2055,"POGR",36.7,"L","OD","07/05/2018","","B03W"
"98","UMBS",231,2056,"POGR",40.7,"L","OD","07/05/2018","","B03W"
"99","UMBS",231,2057,"ACRU",8.2,"L","UN","07/05/2018","2057-2059 share base","B03W"
"100","UMBS",231,2058,"ACRU",10,"L","UN","07/05/2018","2057-2059 share base","B03W"
"101","UMBS",231,2059,"ACRU",17.2,"L","OS","07/05/2018","2057-2059 share base","B03W"
"102","UMBS",231,2060,"FAGR",2.2,"L","UN","07/05/2018","","B03W"
"103","UMBS",231,2061,"ACPE",2.1,"L","SA","07/05/2018","","B03W"
"104","UMBS",231,2062,"FAGR",2.2,"L","UN","07/05/2018","","B03W"
"105","UMBS",231,2063,"ACRU",8.5,"L","OS","07/05/2018","","B03W"
"106","UMBS",231,2064,"ACRU",10.8,"L","OS","07/05/2018","2064-2066 share base","B03W"
"107","UMBS",231,2065,"ACRU",8.6,"L","UN","07/05/2018","2064-2066 share base","B03W"
"108","UMBS",231,2066,"ACRU",22,"L","OS","07/05/2018","2064-2066 share base","B03W"
"109","UMBS",231,2067,"ACRU",9.2,"L","OS","07/05/2018","","B03W"
"110","UMBS",231,2068,"ACRU",12.9,"L","OS","07/05/2018","","B03W"
"111","UMBS",231,2069,"ACRU",14.5,"L","OS","07/05/2018","","B03W"
"112","UMBS",231,2070,"ACRU",8,"L","OS","07/05/2018","","B03W"
