sep=,
Plot,Plot_Radius,Nr,Tree_Spc,Tree_Dia,Tree_Hgt,Tree_PosTex1,Tree_PosTex2,Tree_PosTex3,Tree_Local_x,Tree_Local_y,Tree_Local_Dist,Tree_Local_Angle,Tree_Angle_ToPlotCenter,Latitude,Longitude,Tree_Nr
311, 18.00,00877,   1, 208,   0,1148,1089,1160,8.18,-7.73,11.25,133.38,-1,45.5624166,-84.7079433,877
311, 18.00,00878,   1, 342,   0,1353,1286,1354,11.38,-6.62,13.17,120.18,-3,45.5624257,-84.7079019,878
311, 18.00,00879,   1, 107,   0, 231, 202, 274,0.31,-2.11,2.14,171.76,-9,45.5624691,-84.7080420,879
311, 18.00,00880,   1, 157,   0, 649, 573, 611,5.87,1.43,6.04,76.26,-5,45.5624996,-84.7079695,880
311, 18.00,00881,   1, 387,   0, 995, 919, 957,9.27,1.64,9.42,79.98,2,45.5625005,-84.7079258,881
311, 18.00,00882,   1, 126,   0,1353,1285,1303,12.35,4.43,13.12,70.28,7,45.5625248,-84.7078855,882
311, 18.00,00883,   1,  98,   0,1711,1653,1647,13.85,9.32,16.70,56.05,16,45.5625685,-84.7078644,883
311, 18.00,00884,   1, 253,   0,1597,1524,1545,14.70,4.82,15.47,71.84,-5,45.5625278,-84.7078552,884
311, 18.00,00885,   1, 262,   0,1223,1154,1170,10.90,4.35,11.73,68.24,-1,45.5625245,-84.7079041,885
311, 18.00,00886,   1, 197,   0, 892, 827, 828,7.26,4.26,8.42,59.60,-8,45.5625246,-84.7079507,886
311, 18.00,00887,   1, 188,   0, 685, 646, 610,4.27,4.75,6.39,41.95,-1,45.5625298,-84.7079888,887
311, 18.00,00888,   1, 179,   0,1028, 978, 959,7.43,6.44,9.83,49.09,-8,45.5625442,-84.7079477,888
311, 18.00,00889,   1, 150,   0,1065,1024, 991,6.65,7.76,10.22,40.60,-3,45.5625563,-84.7079572,889
311, 18.00,00890,   1, 126,   0,1514,1461,1446,11.36,9.37,14.72,50.48,1,45.5625695,-84.7078963,890
311, 18.00,00891,   1,  86,   0,1731,1690,1661,10.93,12.96,16.95,40.15,-6,45.5626019,-84.7079005,891
311, 18.00,00892,   1, 152,   0,1753,1712,1681,10.77,13.31,17.12,38.98,-5,45.5626051,-84.7079024,892
311, 18.00,00893,   1,  84,   0,1719,1666,1630,10.81,12.78,16.74,40.21,-3,45.5626004,-84.7079022,893
